,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
1821,uddannelsespolitik,63,8,2,1,63,8,2,71,Enhedslisten
1822,partilederrunden,18,2,3,1,18,2,3,20,Enhedslisten
1823,praksis,10,6,0,1,10,6,0,16,Enhedslisten
1824,kinesisk,10,6,0,1,10,6,0,16,Enhedslisten
1825,delegation,47,13,2,2,24,6,1,60,Enhedslisten
1826,besøg,10,6,0,1,10,6,0,16,Enhedslisten
1827,telt,8,3,3,2,4,2,2,11,Enhedslisten
1828,Cirkuspladsen,8,3,3,2,4,2,2,11,Enhedslisten
1829,C15,8,3,3,2,4,2,2,11,Enhedslisten
1830,program,22,9,3,4,6,2,1,31,Enhedslisten
1831,formue,20,11,4,1,20,11,4,31,Enhedslisten
1832,udgang,20,11,4,1,20,11,4,31,Enhedslisten
1833,uddelingsprocent,20,11,4,1,20,11,4,31,Enhedslisten
1834,EU-parlamentsvalget,61,17,4,2,30,8,2,78,Enhedslisten
1835,FN-resolutioner,18,6,0,1,18,6,0,24,Enhedslisten
1836,krigsdeltagelse,18,6,0,1,18,6,0,24,Enhedslisten
1837,debattere,5,2,2,1,5,2,2,7,Enhedslisten
1838,dansk-tyrker,18,9,1,1,18,9,1,27,Enhedslisten
1839,justitsminister,18,9,1,1,18,9,1,27,Enhedslisten
1840,debatindlæg,24,5,2,1,24,5,2,29,Enhedslisten
1841,Glædelig,35,5,3,1,35,5,3,40,Enhedslisten
1842,grundlovsdag,35,5,3,1,35,5,3,40,Enhedslisten
1843,logning,9,2,2,1,9,2,2,11,Enhedslisten
1844,Hedebølge,32,6,1,1,32,6,1,38,Enhedslisten
1845,regnemaskinerapport,32,6,1,1,32,6,1,38,Enhedslisten
1846,forpligte,8,3,2,1,8,3,2,11,Enhedslisten
1847,miljøregel,8,3,2,1,8,3,2,11,Enhedslisten
1848,EU-regi,8,3,2,1,8,3,2,11,Enhedslisten
1849,EU-regel,8,3,2,1,8,3,2,11,Enhedslisten
1850,dispensation,8,3,2,1,8,3,2,11,Enhedslisten
1851,EU-begejstring,8,3,2,1,8,3,2,11,Enhedslisten
1852,Fantastisk,89,18,4,2,44,9,2,107,Enhedslisten
1853,kølvand,75,13,4,1,75,13,4,88,Enhedslisten
1854,Miljøstyrelsen,75,13,4,1,75,13,4,88,Enhedslisten
1855,topform,14,4,4,2,7,2,2,18,Enhedslisten
1856,Næste,2,1,0,1,2,1,0,3,Enhedslisten
1857,klimavalget,2,1,0,1,2,1,0,3,Enhedslisten
1858,uddannelsesfjendsk,65,21,7,2,32,10,4,86,Enhedslisten
1859,ulighedsskabende,37,10,4,1,37,10,4,47,Enhedslisten
1860,vismand,65,21,7,2,32,10,4,86,Enhedslisten
1861,kandidatstuderende,37,10,4,1,37,10,4,47,Enhedslisten
1862,SU-nedskæringer,37,10,4,1,37,10,4,47,Enhedslisten
1863,SU'en,28,11,3,1,28,11,3,39,Enhedslisten
1864,lån,28,11,3,1,28,11,3,39,Enhedslisten
1865,topembedsmand,56,19,2,1,56,19,2,75,Enhedslisten
1866,offentlighedslov,56,19,2,1,56,19,2,75,Enhedslisten
1867,Åbenhed,56,19,2,1,56,19,2,75,Enhedslisten
1868,grundlovsordførerskabet,6,2,0,1,6,2,0,8,Enhedslisten
1869,uddannelsesområde,5,2,2,1,5,2,2,7,Enhedslisten
1870,hjertebarn,5,2,2,1,5,2,2,7,Enhedslisten
1871,uddannelsesordfører,20,6,2,1,20,6,2,26,Enhedslisten
1872,regel,66,36,4,1,66,36,4,102,Enhedslisten
1873,DONG-sagen,66,36,4,1,66,36,4,102,Enhedslisten
1874,Rigsrevisionen,66,36,4,1,66,36,4,102,Enhedslisten
1875,Rystende,66,36,4,1,66,36,4,102,Enhedslisten
1876,BIERNE,38,11,2,1,38,11,2,49,Enhedslisten
1877,Israel,86,17,8,1,86,17,8,103,Enhedslisten
1878,brutalitet,86,17,8,1,86,17,8,103,Enhedslisten
1879,alverden,24,7,5,1,24,7,5,31,Enhedslisten
1880,rapport,35,10,2,2,18,5,1,45,Enhedslisten
1881,regnemetoder,10,5,1,1,10,5,1,15,Enhedslisten
1882,hjemmeside,10,5,1,1,10,5,1,15,Enhedslisten
1883,regnemaskine,25,5,1,1,25,5,1,30,Enhedslisten
1884,diskussion,25,5,1,1,25,5,1,30,Enhedslisten
1885,livestream,25,5,1,1,25,5,1,30,Enhedslisten
1886,lancering,25,5,1,1,25,5,1,30,Enhedslisten
1887,efterfølge,25,5,1,1,25,5,1,30,Enhedslisten
1888,hemmelighedskræmmeri,114,24,10,1,114,24,10,138,Enhedslisten
1889,åbenhedsreform,114,24,10,1,114,24,10,138,Enhedslisten
1890,erhvervsklub,114,24,10,1,114,24,10,138,Enhedslisten
1891,rådden,63,22,4,1,63,22,4,85,Enhedslisten
1892,undersøgelse,63,22,4,1,63,22,4,85,Enhedslisten
1893,invitation,13,1,1,1,13,1,1,14,Enhedslisten
1894,Godt,56,5,3,2,28,2,2,61,Enhedslisten
1895,landsmøde,56,5,3,2,28,2,2,61,Enhedslisten
1896,Sikke,13,2,4,1,13,2,4,15,Enhedslisten
1897,vrøvl,13,2,4,1,13,2,4,15,Enhedslisten
1898,Fair,13,2,4,1,13,2,4,15,Enhedslisten
1899,hæve,13,2,4,1,13,2,4,15,Enhedslisten
1900,smule,13,2,4,1,13,2,4,15,Enhedslisten
1901,logik,142,28,21,1,142,28,21,170,Enhedslisten
1902,mund,142,28,21,1,142,28,21,170,Enhedslisten
1903,STOP,45,15,2,1,45,15,2,60,Enhedslisten
1904,SKATTELY,45,15,2,1,45,15,2,60,Enhedslisten
1905,Spanien,93,32,4,2,46,16,2,125,Enhedslisten
1906,Frankrig,93,32,4,2,46,16,2,125,Enhedslisten
1907,Sverige,93,32,4,2,46,16,2,125,Enhedslisten
1908,Portugal,93,32,4,2,46,16,2,125,Enhedslisten
1909,TimeForActionInEurope,93,32,4,2,46,16,2,125,Enhedslisten
1910,Fælledparken,6,1,0,1,6,1,0,7,Enhedslisten
1911,sikker,45,9,2,1,45,9,2,54,Enhedslisten
1912,Løhde,45,9,2,1,45,9,2,54,Enhedslisten
1913,chef,133,25,7,2,66,12,4,158,Enhedslisten
1914,selvbetalt,45,9,2,1,45,9,2,54,Enhedslisten
1915,spisepause,45,9,2,1,45,9,2,54,Enhedslisten
1916,Flot,32,7,1,1,32,7,1,39,Enhedslisten
1917,visionær,32,7,1,1,32,7,1,39,Enhedslisten
1918,Stor,32,7,1,1,32,7,1,39,Enhedslisten
1919,Håbet,32,7,1,1,32,7,1,39,Enhedslisten
1920,energiforlig,37,7,2,1,37,7,2,44,Enhedslisten
1921,Sidste,37,6,3,1,37,6,3,43,Enhedslisten
1922,interview,37,6,3,1,37,6,3,43,Enhedslisten
1923,gæst,37,6,3,1,37,6,3,43,Enhedslisten
1924,afvikling,37,6,3,1,37,6,3,43,Enhedslisten
1925,elaam18,37,6,3,1,37,6,3,43,Enhedslisten
1926,Ibrahim,13,2,1,1,13,2,1,15,Enhedslisten
1927,Benli,13,2,1,1,13,2,1,15,Enhedslisten
1928,folketingskandidat,20,3,4,2,10,2,2,23,Enhedslisten
1929,KBH,34,8,2,2,17,4,1,42,Enhedslisten
1930,Omegn,13,2,1,1,13,2,1,15,Enhedslisten
1931,punktum,13,2,1,1,13,2,1,15,Enhedslisten
1932,elåm18,550,161,42,36,15,4,1,711,Enhedslisten
1933,afslutningstale,13,2,1,1,13,2,1,15,Enhedslisten
1934,spidskandidat,63,23,3,2,32,12,2,86,Enhedslisten
1935,Ungdomspartiet,15,3,4,1,15,3,4,18,Enhedslisten
1936,SUF,15,3,4,1,15,3,4,18,Enhedslisten
1937,ELs,16,4,4,2,8,2,2,20,Enhedslisten
1938,samarbejdspartner,15,3,4,1,15,3,4,18,Enhedslisten
1939,scene,66,21,8,5,13,4,2,87,Enhedslisten
1940,partimedlem,15,3,4,1,15,3,4,18,Enhedslisten
1941,Europaparlamentet,5,3,1,2,2,2,0,8,Enhedslisten
1942,Jobcentrets,15,5,1,2,8,2,0,20,Enhedslisten
1943,Ofre,15,5,1,2,8,2,0,20,Enhedslisten
1944,græsrodsprisen,7,1,0,1,7,1,0,8,Enhedslisten
1945,slagsang,7,1,0,1,7,1,0,8,Enhedslisten
1946,proteststemning,7,1,0,1,7,1,0,8,Enhedslisten
1947,Græsrodspris,42,13,4,2,21,6,2,55,Enhedslisten
1948,Kim,8,4,1,1,8,4,1,12,Enhedslisten
1949,ballademager,8,4,1,1,8,4,1,12,Enhedslisten
1950,sagsmishandling,8,4,1,1,8,4,1,12,Enhedslisten
1951,frivillig,8,4,1,1,8,4,1,12,Enhedslisten
1952,bisidderkorps,8,4,1,1,8,4,1,12,Enhedslisten
1953,happening,8,4,1,1,8,4,1,12,Enhedslisten
1954,Dansk-Kurdisk,2,2,0,1,2,2,0,4,Enhedslisten
1955,Kvindeforening,36,11,3,2,18,6,2,47,Enhedslisten
1956,græsrodspris,4,3,1,2,2,2,0,7,Enhedslisten
1957,signal,2,2,0,1,2,2,0,4,Enhedslisten
1958,magthaver,2,2,0,1,2,2,0,4,Enhedslisten
1959,Kurdiske,34,9,3,1,34,9,3,43,Enhedslisten
1960,ISIS,34,9,3,1,34,9,3,43,Enhedslisten
1961,fascisme,34,9,3,1,34,9,3,43,Enhedslisten
1962,undertrykkelse,34,9,3,1,34,9,3,43,Enhedslisten
1963,patriarkat,34,9,3,1,34,9,3,43,Enhedslisten
1964,ligestilling,34,9,3,1,34,9,3,43,Enhedslisten
1965,frihed,34,9,3,1,34,9,3,43,Enhedslisten
1966,Rød,2,1,1,1,2,1,1,3,Enhedslisten
1967,Fond,2,1,1,1,2,1,1,3,Enhedslisten
1968,kapitel,6,4,1,2,3,2,0,10,Enhedslisten
1969,ukritisk,1,1,0,1,1,1,0,2,Enhedslisten
1970,gæstetaler,2,1,0,1,2,1,0,3,Enhedslisten
1971,Linda,36,15,0,2,18,8,0,51,Enhedslisten
1972,Næstehjælperne,36,15,0,2,18,8,0,51,Enhedslisten
1973,Hilsen,34,14,0,1,34,14,0,48,Enhedslisten
1974,reformramte,34,14,0,1,34,14,0,48,Enhedslisten
1975,andres',34,14,0,1,34,14,0,48,Enhedslisten
1976,Demokrati,17,1,2,1,17,1,2,18,Enhedslisten
1977,håndsoprækning,34,2,4,2,17,1,2,36,Enhedslisten
1978,elektronisk,17,1,2,1,17,1,2,18,Enhedslisten
1979,Resultat,17,1,2,1,17,1,2,18,Enhedslisten
1980,sal,17,1,2,1,17,1,2,18,Enhedslisten
1981,Nikolaj,133,35,8,5,27,7,2,168,Enhedslisten
1982,Kirk,144,37,9,6,24,6,2,181,Enhedslisten
1983,lærk,5,2,0,1,5,2,0,7,Enhedslisten
1984,mangfoldighed,5,2,0,1,5,2,0,7,Enhedslisten
1985,vælgkloden,13,7,0,2,6,4,0,20,Enhedslisten
1986,Nikola,11,2,1,1,11,2,1,13,Enhedslisten
1987,Økologi,11,2,1,1,11,2,1,13,Enhedslisten
1988,elitær,11,2,1,1,11,2,1,13,Enhedslisten
1989,Torvehallerne,11,2,1,1,11,2,1,13,Enhedslisten
1990,pose,11,2,1,1,11,2,1,13,Enhedslisten
1991,lytte,13,5,1,1,13,5,1,18,Enhedslisten
1992,Landbrug,13,5,1,1,13,5,1,18,Enhedslisten
1993,Fødevarer,13,5,1,1,13,5,1,18,Enhedslisten
1994,knæ,324,75,21,3,108,25,7,399,Enhedslisten
1995,sidsteplads,108,25,7,1,108,25,7,133,Enhedslisten
1996,Lærken,108,25,7,1,108,25,7,133,Enhedslisten
1997,Viben,108,25,7,1,108,25,7,133,Enhedslisten
1998,isbjørn,108,25,7,1,108,25,7,133,Enhedslisten
1999,fugl,108,25,7,1,108,25,7,133,Enhedslisten
2000,stress,4,2,0,1,4,2,0,6,Enhedslisten
2001,datter,4,2,0,1,4,2,0,6,Enhedslisten
2002,færdig,4,2,0,1,4,2,0,6,Enhedslisten
2003,Naturen,4,2,0,1,4,2,0,6,Enhedslisten
2004,Scenen,3,1,0,1,3,1,0,4,Enhedslisten
2005,bæredygtighed,3,1,0,1,3,1,0,4,Enhedslisten
2006,delprogram,8,5,0,1,8,5,0,13,Enhedslisten
2007,Per,22,7,0,2,11,4,0,29,Enhedslisten
2008,Clausen,22,7,0,2,11,4,0,29,Enhedslisten
2009,organisering,7,3,0,1,7,3,0,10,Enhedslisten
2010,Gruppeformand,9,3,0,2,4,2,0,12,Enhedslisten
2011,Jakob,9,3,0,2,4,2,0,12,Enhedslisten
2012,Sølvhøj,9,3,0,2,4,2,0,12,Enhedslisten
2013,Thorning,6,2,0,1,6,2,0,8,Enhedslisten
2014,Nødvendighedens,6,2,0,1,6,2,0,8,Enhedslisten
2015,DKpol,6,2,0,1,6,2,0,8,Enhedslisten
2016,arbejdskamp,37,8,1,1,37,8,1,45,Enhedslisten
2017,udtalelse,5,3,1,1,5,3,1,8,Enhedslisten
2018,OK18,201,55,11,5,40,11,2,256,Enhedslisten
2019,Indsatsen,15,4,0,1,15,4,0,19,Enhedslisten
2020,masse-aktiviteter,15,4,0,1,15,4,0,19,Enhedslisten
2021,sammenhold,15,4,0,1,15,4,0,19,Enhedslisten
2022,80'erne,15,4,0,1,15,4,0,19,Enhedslisten
2023,NokerNok,15,4,0,1,15,4,0,19,Enhedslisten
2024,fjerdestørste,34,9,4,1,34,9,4,43,Enhedslisten
2025,ghettoplan,25,10,1,1,25,10,1,35,Enhedslisten
2026,hus,25,10,1,1,25,10,1,35,Enhedslisten
2027,Rungsted,25,10,1,1,25,10,1,35,Enhedslisten
2028,sommerhus,25,10,1,1,25,10,1,35,Enhedslisten
2029,Skagen,25,10,1,1,25,10,1,35,Enhedslisten
2030,Grøn,28,10,1,1,28,10,1,38,Enhedslisten
2031,tiår,28,10,1,1,28,10,1,38,Enhedslisten
2032,Moderniseringsstyrelsen,113,28,9,3,38,9,3,141,Enhedslisten
2033,styrelse,9,4,0,1,9,4,0,13,Enhedslisten
2034,Seier,11,1,2,1,11,1,2,12,Enhedslisten
2035,kvart,18,6,4,2,9,3,2,24,Enhedslisten
2036,kilo,11,1,2,1,11,1,2,12,Enhedslisten
2037,type,11,1,2,1,11,1,2,12,Enhedslisten
2038,værst,11,1,2,1,11,1,2,12,Enhedslisten
2039,Ditte,3,2,0,1,3,2,0,5,Enhedslisten
2040,Marie,3,2,0,1,3,2,0,5,Enhedslisten
2041,Thejsen,3,2,0,1,3,2,0,5,Enhedslisten
2042,Odder,3,2,0,1,3,2,0,5,Enhedslisten
2043,betydning,3,2,0,1,3,2,0,5,Enhedslisten
2044,medlemsdemokrati,3,2,0,1,3,2,0,5,Enhedslisten
2045,29.,7,1,3,1,7,1,3,8,Enhedslisten
2046,Vestergaard,7,1,3,1,7,1,3,8,Enhedslisten
2047,Årets,7,1,3,1,7,1,3,8,Enhedslisten
2048,tema,7,1,3,1,7,1,3,8,Enhedslisten
2049,vegansk,7,1,3,1,7,1,3,8,Enhedslisten
2050,talerstolskursus,7,5,2,1,7,5,2,12,Enhedslisten
2051,Mere,95,20,9,1,95,20,9,115,Enhedslisten
2052,Nedlæg,95,20,9,1,95,20,9,115,Enhedslisten
2053,mistillid,107,28,6,2,54,14,3,135,Enhedslisten
2054,ydmygelse,77,19,6,1,77,19,6,96,Enhedslisten
2055,snak,23,9,1,1,23,9,1,32,Enhedslisten
2056,skatteaftale,22,7,1,1,22,7,1,29,Enhedslisten
2057,Uffe,1,1,0,1,1,1,0,2,Enhedslisten
2058,René,2,1,1,1,2,1,1,3,Enhedslisten
2059,domstol,31,10,2,2,16,5,1,41,Enhedslisten
2060,grundlægge,15,5,2,1,15,5,2,20,Enhedslisten
2061,Erdogan,15,5,2,1,15,5,2,20,Enhedslisten
2062,Putin,15,5,2,1,15,5,2,20,Enhedslisten
2063,Orban,15,5,2,1,15,5,2,20,Enhedslisten
2064,Obs,7,4,2,1,7,4,2,11,Enhedslisten
2065,eftermiddag,7,4,2,1,7,4,2,11,Enhedslisten
2066,indgreb,7,4,2,1,7,4,2,11,Enhedslisten
2067,eventuel,7,4,2,1,7,4,2,11,Enhedslisten
2068,medieudspil,116,22,10,2,58,11,5,138,Enhedslisten
2069,beregning,25,6,1,1,25,6,1,31,Enhedslisten
2070,forskellig,25,6,1,1,25,6,1,31,Enhedslisten
2071,troldefabrikker,91,16,9,1,91,16,9,107,Enhedslisten
2072,mediegiganter,91,16,9,1,91,16,9,107,Enhedslisten
2073,stilling,72,21,7,2,36,10,4,93,Enhedslisten
2074,umyndiggøre,31,6,4,1,31,6,4,37,Enhedslisten
2075,amp;,18,1,2,1,18,1,2,19,Enhedslisten
2076,kritisabel,41,15,3,1,41,15,3,56,Enhedslisten
2077,folketingsmedlem,41,15,3,1,41,15,3,56,Enhedslisten
2078,spar,31,10,1,1,31,10,1,41,Enhedslisten
2079,lockout,78,24,5,2,39,12,2,102,Enhedslisten
2080,klog,0,0,1,1,0,0,1,0,Enhedslisten
2081,Regioner,1,0,0,2,0,0,0,1,Enhedslisten
2082,fedt,0,0,0,1,0,0,0,0,Enhedslisten
2083,medlem,18,13,0,1,18,13,0,31,Enhedslisten
2084,deadline,18,13,0,1,18,13,0,31,Enhedslisten
2085,Europa-Parlamentet,18,13,0,1,18,13,0,31,Enhedslisten
2086,Befolkningen,21,5,0,1,21,5,0,26,Enhedslisten
2087,lunte,21,5,0,1,21,5,0,26,Enhedslisten
2088,ejendom,21,5,0,1,21,5,0,26,Enhedslisten
2089,Lockouten,148,51,6,1,148,51,6,199,Enhedslisten
2090,overreaktion,148,51,6,1,148,51,6,199,Enhedslisten
2091,slette,30,9,0,1,30,9,0,39,Enhedslisten
2092,kontroversiel,30,9,0,1,30,9,0,39,Enhedslisten
2093,Tibet-sag,30,9,0,1,30,9,0,39,Enhedslisten
2094,regeringsindgreb,187,49,6,2,94,24,3,236,Enhedslisten
2095,præmis,85,22,4,1,85,22,4,107,Enhedslisten
2096,forhandlingsbord,85,22,4,1,85,22,4,107,Enhedslisten
2097,igang,14,5,0,1,14,5,0,19,Enhedslisten
2098,Afskaf,42,10,4,1,42,10,4,52,Enhedslisten
2099,fattigdomsydelserne,42,10,4,1,42,10,4,52,Enhedslisten
2100,pistol,63,17,5,1,63,17,5,80,Enhedslisten
2101,pande,63,17,5,1,63,17,5,80,Enhedslisten
2102,ok18,160,53,16,3,53,18,5,213,Enhedslisten
2103,ensidig,102,27,2,1,102,27,2,129,Enhedslisten
2104,april,11,2,0,1,11,2,0,13,Enhedslisten
2105,Grønland,11,2,0,1,11,2,0,13,Enhedslisten
2106,Held,11,2,0,1,11,2,0,13,Enhedslisten
2107,lykke,11,2,0,1,11,2,0,13,Enhedslisten
2108,True,0,1,0,1,0,1,0,1,Enhedslisten
2109,Vidunderligt,4,1,1,1,4,1,1,5,Enhedslisten
2110,tilladelse,4,1,1,1,4,1,1,5,Enhedslisten
2111,slips,4,1,1,1,4,1,1,5,Enhedslisten
2112,slags,4,1,1,1,4,1,1,5,Enhedslisten
2113,Johanne,82,21,9,5,16,4,2,103,Enhedslisten
2114,integrationsordfører,41,7,4,2,20,4,2,48,Enhedslisten
2115,ordførerrokade,38,9,3,2,19,4,2,47,Enhedslisten
2116,tråd,19,6,0,1,19,6,0,25,Enhedslisten
2117,weekend,19,6,0,1,19,6,0,25,Enhedslisten
2118,beredskabsordførerskabet,8,1,1,1,8,1,1,9,Enhedslisten
2119,teleordførerskabet,8,1,1,1,8,1,1,9,Enhedslisten
2120,indfødsretsordfører,9,2,1,1,9,2,1,11,Enhedslisten
2121,Stine,9,2,1,1,9,2,1,11,Enhedslisten
2122,Brix,9,2,1,1,9,2,1,11,Enhedslisten
2123,ordførerskab,21,3,3,2,10,2,2,24,Enhedslisten
2124,velfærdsordfører,9,2,1,1,9,2,1,11,Enhedslisten
2125,udenrigsordfører,8,1,3,1,8,1,3,9,Enhedslisten
2126,EU-,8,1,3,1,8,1,3,9,Enhedslisten
2127,medieordfører,8,1,3,1,8,1,3,9,Enhedslisten
2128,Lund,12,1,2,1,12,1,2,13,Enhedslisten
2129,retsordførerskabet,12,1,2,1,12,1,2,13,Enhedslisten
2130,Folketingsgruppens,12,1,2,1,12,1,2,13,Enhedslisten
2131,ledelse,12,1,2,1,12,1,2,13,Enhedslisten
2132,Schmidt-Nielsen,19,3,3,1,19,3,3,22,Enhedslisten
2133,Folketingetsgruppen,19,3,3,1,19,3,3,22,Enhedslisten
2134,uliberale,13,9,2,1,13,9,2,22,Enhedslisten
2135,total,30,15,2,1,30,15,2,45,Enhedslisten
2136,dovenskab,30,15,2,1,30,15,2,45,Enhedslisten
2137,Højrefløjen,30,15,2,1,30,15,2,45,Enhedslisten
2138,ordenlig,72,17,6,1,72,17,6,89,Enhedslisten
2139,adgang,16,9,1,1,16,9,1,25,Enhedslisten
2140,DNA-oplysninger,16,9,1,1,16,9,1,25,Enhedslisten
2141,Klog,28,10,3,1,28,10,3,38,Enhedslisten
2142,Paposhvili-dom,18,8,1,1,18,8,1,26,Enhedslisten
2143,lønstop,88,16,5,1,88,16,5,104,Enhedslisten
2144,lønhop,88,16,5,1,88,16,5,104,Enhedslisten
2145,sosu,88,16,5,1,88,16,5,104,Enhedslisten
2146,gentagelse,47,14,4,1,47,14,4,61,Enhedslisten
2147,fagbosser,50,22,7,1,50,22,7,72,Enhedslisten
2148,ligelønspulje,50,22,7,1,50,22,7,72,Enhedslisten
2149,lukløngabet,50,22,7,1,50,22,7,72,Enhedslisten
2150,Tænk,122,32,8,1,122,32,8,154,Enhedslisten
2151,flygtningeudspil,122,32,8,1,122,32,8,154,Enhedslisten
2152,advokat,122,32,8,1,122,32,8,154,Enhedslisten
2153,retssag,122,32,8,1,122,32,8,154,Enhedslisten
2154,StøtGodhavnsdrengene,25,9,0,2,12,4,0,34,Enhedslisten
2155,talerstol,16,5,0,1,16,5,0,21,Enhedslisten
2156,oprejsning,16,5,0,1,16,5,0,21,Enhedslisten
2157,ankomme,16,5,0,1,16,5,0,21,Enhedslisten
2158,Babyboom,2,2,0,1,2,2,0,4,Enhedslisten
2159,optage,2,2,0,1,2,2,0,4,Enhedslisten
2160,fart,2,2,0,1,2,2,0,4,Enhedslisten
2161,institutionsbyggeri,2,2,0,1,2,2,0,4,Enhedslisten
2162,udskrivning,54,20,4,2,27,10,2,74,Enhedslisten
2163,soldat,71,27,8,3,24,9,3,98,Enhedslisten
2164,militær,54,20,4,2,27,10,2,74,Enhedslisten
2165,oprustning,17,7,4,1,17,7,4,24,Enhedslisten
2166,brigade,17,7,4,1,17,7,4,24,Enhedslisten
2167,våbenkapløb,17,7,4,1,17,7,4,24,Enhedslisten
2168,Nato,17,7,4,1,17,7,4,24,Enhedslisten
2169,Rusland,17,7,4,1,17,7,4,24,Enhedslisten
2170,interesse,17,7,4,1,17,7,4,24,Enhedslisten
2171,dødfarligt,40,16,4,1,40,16,4,56,Enhedslisten
2172,halsløs,45,9,2,1,45,9,2,54,Enhedslisten
2173,gerning,45,9,2,1,45,9,2,54,Enhedslisten
2174,forhaste,45,9,2,1,45,9,2,54,Enhedslisten
2175,udflytning,45,9,2,1,45,9,2,54,Enhedslisten
2176,statsjobs,45,9,2,1,45,9,2,54,Enhedslisten
2177,Hyllesteds,45,9,2,1,45,9,2,54,Enhedslisten
2178,dobbeltlønninger,21,6,1,1,21,6,1,27,Enhedslisten
2179,konklusion,21,6,1,1,21,6,1,27,Enhedslisten
2180,gårsdag,21,6,1,1,21,6,1,27,Enhedslisten
2181,møde,21,6,1,1,21,6,1,27,Enhedslisten
2182,dobbeltløn-sag,21,6,1,1,21,6,1,27,Enhedslisten
2183,udlændingeministeren,17,2,4,1,17,2,4,19,Enhedslisten
2184,strid,17,2,4,1,17,2,4,19,Enhedslisten
2185,Nytårstalen,40,10,4,1,40,10,4,50,Enhedslisten
2186,fuse,40,10,4,1,40,10,4,50,Enhedslisten
