,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
2554,afskaffe,40,6,16,1,40,6,16,62,Venstre
2555,licens,40,6,16,1,40,6,16,62,Venstre
2556,slank,40,6,16,1,40,6,16,62,Venstre
2557,licensernogetviafskaffer,40,6,16,1,40,6,16,62,Venstre
2558,mærkbar,57,13,46,2,28,6,23,58,Venstre
2559,jobtilbud,25,4,19,1,25,4,19,48,Venstre
2560,aktiveringstilbud,25,4,19,1,25,4,19,48,Venstre
2561,væksten,34,11,17,1,34,11,17,62,Venstre
2562,stå,34,11,17,1,34,11,17,62,Venstre
2563,kontanthjælpsloftet,32,9,27,1,32,9,27,68,Venstre
2564,enlig,32,9,27,1,32,9,27,68,Venstre
2565,indsætte,15,4,3,1,15,4,3,22,Venstre
2566,mobile,15,4,3,1,15,4,3,22,Venstre
2567,politistation,15,4,3,1,15,4,3,22,Venstre
2568,udsatte,11,3,1,1,11,3,1,15,Venstre
2569,genopdragelsesrejser,11,3,1,1,11,3,1,15,Venstre
2570,gulv,11,3,1,1,11,3,1,15,Venstre
2571,ligeværd,18,4,11,1,18,4,11,33,Venstre
2572,tolerance,18,4,11,1,18,4,11,33,Venstre
2573,parallelsamfundene,42,9,21,3,14,3,7,24,Venstre
2574,ghettoområde,26,3,14,1,26,3,14,43,Venstre
2575,staten,7,2,8,1,7,2,8,17,Venstre
2576,evt,7,2,8,1,7,2,8,17,Venstre
2577,boligselskab,42,13,19,2,21,6,10,37,Venstre
2578,ghettoområder,42,13,19,2,21,6,10,37,Venstre
2579,formå,7,2,8,1,7,2,8,17,Venstre
2580,anvisning,23,1,5,1,23,1,5,29,Venstre
2581,ydelsesmodtagere,23,1,5,1,23,1,5,29,Venstre
2582,modkultur,22,5,7,1,22,5,7,34,Venstre
2583,parallelsamfundet,56,13,16,2,28,6,8,42,Venstre
2584,stopklods,35,11,11,1,35,11,11,57,Venstre
2585,lejer,35,11,11,1,35,11,11,57,Venstre
2586,tydelighed,29,13,2,1,29,13,2,44,Venstre
2587,frugt,29,13,2,1,29,13,2,44,Venstre
2588,chance,29,13,2,1,29,13,2,44,Venstre
2589,berøringsangst,80,17,25,1,80,17,25,122,Venstre
2590,familiesammenføringsregler,80,17,25,1,80,17,25,122,Venstre
2591,ægtefælle,80,17,25,1,80,17,25,122,Venstre
2592,gårsdag,15,1,6,1,15,1,6,22,Venstre
2593,skatteaftale,38,8,10,2,19,4,5,28,Venstre
2594,tilfreds,88,15,8,1,88,15,8,111,Venstre
2595,såkaldt,88,15,8,1,88,15,8,111,Venstre
2596,hæderspris,88,15,8,1,88,15,8,111,Venstre
2597,opslag,142,20,57,2,71,10,28,110,Venstre
2598,give,32,5,3,1,32,5,3,40,Venstre
2599,beredskab,32,5,3,1,32,5,3,40,Venstre
2600,fed,47,7,4,1,47,7,4,58,Venstre
2601,️#dkpol,47,7,4,1,47,7,4,58,Venstre
2602,lovlig,18,2,0,1,18,2,0,20,Venstre
2603,skuffe,18,2,0,1,18,2,0,20,Venstre
2604,statslig,30,9,7,1,30,9,7,46,Venstre
2605,podcast,12,2,0,2,6,1,0,7,Venstre
2606,minut,6,1,0,1,6,1,0,7,Venstre
2607,risengrød,6,1,0,1,6,1,0,7,Venstre
2608,eksklusiv,20,3,10,1,20,3,10,33,Venstre
2609,indblik,20,3,10,1,20,3,10,33,Venstre
2610,korrespondance,20,3,10,1,20,3,10,33,Venstre
2611,danmarksrekord,13,4,1,1,13,4,1,18,Venstre
2612,elforbrug,13,4,1,1,13,4,1,18,Venstre
2613,hovedbudskaberne,21,2,5,1,21,2,5,28,Venstre
2614,hæld,39,6,6,2,20,3,3,26,Venstre
2615,kærkommen,39,6,6,2,20,3,3,26,Venstre
2616,fjerde,17,1,0,1,17,1,0,18,Venstre
