,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
1906,Lovforslag,16,4,1,1,16,4,1,20,Konservative Folkeparti
1907,engagement,4,1,0,1,4,1,0,5,Konservative Folkeparti
1908,EUs,4,1,0,2,2,0,0,5,Konservative Folkeparti
1909,bygningsdirektiv,4,1,0,1,4,1,0,5,Konservative Folkeparti
1910,bærdygtighed,6,1,0,1,6,1,0,7,Konservative Folkeparti
1911,langsigtet,7,3,0,1,7,3,0,10,Konservative Folkeparti
1912,cirkulær,53,14,0,4,13,4,0,67,Konservative Folkeparti
1913,platik,5,1,0,1,5,1,0,6,Konservative Folkeparti
1914,handlingsplan,5,1,0,1,5,1,0,6,Konservative Folkeparti
1915,bæredygtighed,8,1,0,1,8,1,0,9,Konservative Folkeparti
1916,miljøteknologi,6,2,0,1,6,2,0,8,Konservative Folkeparti
1917,curkulære,6,2,0,1,6,2,0,8,Konservative Folkeparti
1918,København-erklæringen,7,1,0,1,7,1,0,8,Konservative Folkeparti
1919,balancere,7,1,0,1,7,1,0,8,Konservative Folkeparti
1920,beskyttelse,7,1,0,1,7,1,0,8,Konservative Folkeparti
1921,erklæring,7,1,0,1,7,1,0,8,Konservative Folkeparti
1922,banebrydende,14,2,2,1,14,2,2,16,Konservative Folkeparti
1923,menneskeretssystem,14,2,2,1,14,2,2,16,Konservative Folkeparti
1924,dekonservative,14,2,2,1,14,2,2,16,Konservative Folkeparti
1925,cphECHR,14,2,2,1,14,2,2,16,Konservative Folkeparti
1926,forårskåd,8,1,0,1,8,1,0,9,Konservative Folkeparti
1927,københavnererklæringen,8,1,0,1,8,1,0,9,Konservative Folkeparti
1928,EMRK,10,4,1,1,10,4,1,14,Konservative Folkeparti
1929,-konferencen,10,4,1,1,10,4,1,14,Konservative Folkeparti
1930,stable,10,4,1,1,10,4,1,14,Konservative Folkeparti
1931,formandskab,10,4,1,1,10,4,1,14,Konservative Folkeparti
1932,Europaråd,10,4,1,1,10,4,1,14,Konservative Folkeparti
1933,humør,18,6,2,1,18,6,2,24,Konservative Folkeparti
1934,hurtig,19,10,13,1,19,10,13,29,Konservative Folkeparti
1935,Løkkes,19,10,13,1,19,10,13,29,Konservative Folkeparti
1936,velfærdspulje,19,10,13,1,19,10,13,29,Konservative Folkeparti
1937,ok18,19,10,13,1,19,10,13,29,Konservative Folkeparti
1938,klimavenlig,26,4,2,1,26,4,2,30,Konservative Folkeparti
1939,dejlig,26,4,2,1,26,4,2,30,Konservative Folkeparti
1940,frikvarter,40,4,4,1,40,4,4,44,Konservative Folkeparti
1941,Debat,9,1,1,1,9,1,1,10,Konservative Folkeparti
1942,diskussion,9,1,1,1,9,1,1,10,Konservative Folkeparti
1943,professor,9,1,1,1,9,1,1,10,Konservative Folkeparti
1944,Punkt,3,0,0,3,1,0,0,3,Konservative Folkeparti
1945,EU-grænse,1,0,0,1,1,0,0,1,Konservative Folkeparti
1946,flygtningecenter,1,0,0,1,1,0,0,1,Konservative Folkeparti
1947,nærområde,1,0,0,1,1,0,0,1,Konservative Folkeparti
1948,Professor,8,1,0,1,8,1,0,9,Konservative Folkeparti
1949,Afrikastudier,8,1,0,1,8,1,0,9,Konservative Folkeparti
1950,Holger,8,1,0,1,8,1,0,9,Konservative Folkeparti
1951,Hansen,8,1,0,1,8,1,0,9,Konservative Folkeparti
1952,Ruterne,8,1,0,1,8,1,0,9,Konservative Folkeparti
1953,narkotikahandel,8,1,0,1,8,1,0,9,Konservative Folkeparti
1954,EU-konference,7,1,0,1,7,1,0,8,Konservative Folkeparti
1955,Første,7,1,0,1,7,1,0,8,Konservative Folkeparti
1956,tidlig,7,1,0,1,7,1,0,8,Konservative Folkeparti
1957,DR-korrespondent,7,1,0,1,7,1,0,8,Konservative Folkeparti
1958,Thomas,7,1,0,1,7,1,0,8,Konservative Folkeparti
1959,Ubbesen,7,1,0,1,7,1,0,8,Konservative Folkeparti
1960,øjenvidneberetning,7,1,0,1,7,1,0,8,Konservative Folkeparti
1961,grænseregion,7,1,0,1,7,1,0,8,Konservative Folkeparti
1962,forrygende,42,3,0,1,42,3,0,45,Konservative Folkeparti
1963,Virksomhederne,18,3,2,1,18,3,2,21,Konservative Folkeparti
1964,beløbsgrænse,18,3,2,1,18,3,2,21,Konservative Folkeparti
1965,skilsmissesystem,14,1,4,1,14,1,4,15,Konservative Folkeparti
1966,system,56,9,9,2,28,4,4,65,Konservative Folkeparti
1967,trivsel,14,1,4,1,14,1,4,15,Konservative Folkeparti
1968,frihjul,13,4,4,1,13,4,4,17,Konservative Folkeparti
1969,hvadvilS,13,4,4,1,13,4,4,17,Konservative Folkeparti
1970,KU'ere,22,1,2,1,22,1,2,23,Konservative Folkeparti
1971,KU-kandidater,22,1,2,1,22,1,2,23,Konservative Folkeparti
1972,kulr18,36,3,2,2,18,2,1,39,Konservative Folkeparti
1973,høring,9,1,0,1,9,1,0,10,Konservative Folkeparti
1974,plejefamilie,9,1,0,1,9,1,0,10,Konservative Folkeparti
1975,Majestæten,16,2,3,1,16,2,3,18,Konservative Folkeparti
1976,servicetweet,16,2,3,1,16,2,3,18,Konservative Folkeparti
1977,Afskaffelse,20,3,12,1,20,3,12,23,Konservative Folkeparti
1978,licens,20,3,12,1,20,3,12,23,Konservative Folkeparti
1979,Klintsov,12,2,1,1,12,2,1,14,Konservative Folkeparti
1980,aktiv,12,2,1,1,12,2,1,14,Konservative Folkeparti
1981,motorsport,12,2,1,1,12,2,1,14,Konservative Folkeparti
1982,rat,12,2,1,1,12,2,1,14,Konservative Folkeparti
1983,banesportsklassen,12,2,1,1,12,2,1,14,Konservative Folkeparti
1984,bestyrelsesmedlem,12,2,1,1,12,2,1,14,Konservative Folkeparti
1985,Automobil,12,2,1,1,12,2,1,14,Konservative Folkeparti
1986,Sports,12,2,1,1,12,2,1,14,Konservative Folkeparti
1987,Union,12,2,1,1,12,2,1,14,Konservative Folkeparti
1988,sport,12,2,1,1,12,2,1,14,Konservative Folkeparti
1989,visionær,42,8,5,1,42,8,5,50,Konservative Folkeparti
1990,front,42,8,5,1,42,8,5,50,Konservative Folkeparti
1991,flade,42,8,5,1,42,8,5,50,Konservative Folkeparti
1992,overskuelig,42,8,5,1,42,8,5,50,Konservative Folkeparti
1993,åbne,10,2,0,1,10,2,0,12,Konservative Folkeparti
1994,Hvil,41,8,0,1,41,8,0,49,Konservative Folkeparti
1995,fred,41,8,0,1,41,8,0,49,Konservative Folkeparti
1996,kære,41,8,0,1,41,8,0,49,Konservative Folkeparti
1997,Nilen,41,8,0,1,41,8,0,49,Konservative Folkeparti
1998,Wilhjelm,41,8,0,1,41,8,0,49,Konservative Folkeparti
1999,Europa-Nævnet,7,1,0,1,7,1,0,8,Konservative Folkeparti
2000,immigration,7,1,0,1,7,1,0,8,Konservative Folkeparti
2001,blogindlæg,4,2,0,1,4,2,0,6,Konservative Folkeparti
2002,ghettoudspil,37,14,8,5,7,3,2,51,Konservative Folkeparti
2003,Parallelsamfund,4,2,0,1,4,2,0,6,Konservative Folkeparti
2004,bombe,4,2,0,1,4,2,0,6,Konservative Folkeparti
2005,parallelsamfund,24,7,9,3,8,2,3,31,Konservative Folkeparti
2006,opgør,3,1,1,1,3,1,1,4,Konservative Folkeparti
2007,Kriminaliteten,17,5,9,1,17,5,9,22,Konservative Folkeparti
2008,fordoble,17,5,9,1,17,5,9,22,Konservative Folkeparti
2009,strafzoner,17,5,9,1,17,5,9,22,Konservative Folkeparti
2010,politiindsats,17,5,9,1,17,5,9,22,Konservative Folkeparti
2011,skatteyder,13,2,3,1,13,2,3,15,Konservative Folkeparti
2012,EU-borger,13,2,3,1,13,2,3,15,Konservative Folkeparti
2013,SU-gæld,13,2,3,1,13,2,3,15,Konservative Folkeparti
2014,SUlån,13,2,3,1,13,2,3,15,Konservative Folkeparti
2015,farvand,54,9,3,1,54,9,3,63,Konservative Folkeparti
2016,restauration,12,2,0,1,12,2,0,14,Konservative Folkeparti
2017,Michelinstjerner,12,2,0,1,12,2,0,14,Konservative Folkeparti
2018,Gælden,22,4,3,1,22,4,3,26,Konservative Folkeparti
2019,betragtelig,22,4,3,1,22,4,3,26,Konservative Folkeparti
2020,gunstig,22,4,3,1,22,4,3,26,Konservative Folkeparti
2021,Henrik,22,4,0,1,22,4,0,26,Konservative Folkeparti
2022,kugle,23,6,5,1,23,6,5,29,Konservative Folkeparti
2023,øre,23,6,5,1,23,6,5,29,Konservative Folkeparti
2024,ægtefælle,12,3,0,1,12,3,0,15,Konservative Folkeparti
2025,skatteaftalen,6,1,1,1,6,1,1,7,Konservative Folkeparti
2026,erhvervspakken,6,1,2,1,6,1,2,7,Konservative Folkeparti
2027,skatteaftale,24,5,3,3,8,2,1,29,Konservative Folkeparti
2028,Kontakt,18,7,0,2,9,4,0,25,Konservative Folkeparti
2029,sms,5,2,0,1,5,2,0,7,Konservative Folkeparti
2030,Billigere,14,2,5,1,14,2,5,16,Konservative Folkeparti
2031,elvarme,14,2,5,1,14,2,5,16,Konservative Folkeparti
2032,dagligdag,14,2,5,1,14,2,5,16,Konservative Folkeparti
2033,provenu,29,3,2,1,29,3,2,32,Konservative Folkeparti
2034,Fornuftige,11,1,1,1,11,1,1,12,Konservative Folkeparti
2035,faste,11,1,1,1,11,1,1,12,Konservative Folkeparti
2036,Props,19,1,0,1,19,1,0,20,Konservative Folkeparti
2037,Borgen-respekt,19,1,0,1,19,1,0,20,Konservative Folkeparti
2038,erhvervspraktikant,19,1,0,1,19,1,0,20,Konservative Folkeparti
2039,Kasper,19,1,0,1,19,1,0,20,Konservative Folkeparti
2040,opdragelse,19,1,0,1,19,1,0,20,Konservative Folkeparti
2041,SoMe-kanaler,19,1,0,1,19,1,0,20,Konservative Folkeparti
2042,opdragelsesdebatten,19,4,0,2,10,2,0,23,Konservative Folkeparti
2043,arbejdslyst,8,3,0,1,8,3,0,11,Konservative Folkeparti
2044,idé,11,1,0,1,11,1,0,12,Konservative Folkeparti
2045,utallig,19,4,0,1,19,4,0,23,Konservative Folkeparti
2046,digitalisering,19,4,0,1,19,4,0,23,Konservative Folkeparti
2047,digital,38,8,0,2,19,4,0,46,Konservative Folkeparti
2048,vækstplan,19,4,0,1,19,4,0,23,Konservative Folkeparti
2049,DATA,19,4,0,1,19,4,0,23,Konservative Folkeparti
2050,GULD,19,4,0,1,19,4,0,23,Konservative Folkeparti
2051,grafiker,10,5,2,1,10,5,2,15,Konservative Folkeparti
2052,jobdk,23,10,4,2,12,5,2,33,Konservative Folkeparti
2053,digidk,10,5,2,1,10,5,2,15,Konservative Folkeparti
2054,Værnepligtige,0,0,1,1,0,0,1,0,Konservative Folkeparti
2055,Værnepligt,0,0,1,1,0,0,1,0,Konservative Folkeparti
2056,iorden,0,0,1,1,0,0,1,0,Konservative Folkeparti
2057,tete,0,0,2,1,0,0,2,0,Konservative Folkeparti
2058,tilsige,0,0,2,1,0,0,2,0,Konservative Folkeparti
2059,forsvarsforlig2018,36,10,0,2,18,5,0,46,Konservative Folkeparti
2060,Pressemøde,19,8,0,1,19,8,0,27,Konservative Folkeparti
2061,forsvarsaftale,19,8,0,1,19,8,0,27,Konservative Folkeparti
2062,Snuden,8,1,1,1,8,1,1,9,Konservative Folkeparti
2063,hjemmerøvere,18,1,10,1,18,1,10,19,Konservative Folkeparti
2064,stalkere,18,1,10,1,18,1,10,19,Konservative Folkeparti
2065,skraldespand,181,22,17,1,181,22,17,203,Konservative Folkeparti
2066,styrke,9,2,1,1,9,2,1,11,Konservative Folkeparti
2067,maritim,9,2,1,1,9,2,1,11,Konservative Folkeparti
2068,konkurrence,9,2,1,1,9,2,1,11,Konservative Folkeparti
2069,blaadk-området,23,4,1,1,23,4,1,27,Konservative Folkeparti
2070,flag,23,4,1,1,23,4,1,27,Konservative Folkeparti
2071,tinglysningsafgift,23,4,1,1,23,4,1,27,Konservative Folkeparti
2072,13.,24,5,0,1,24,5,0,29,Konservative Folkeparti
2073,flagstat,24,5,0,1,24,5,0,29,Konservative Folkeparti
2074,regeringsdannelse,9,2,0,1,9,2,0,11,Konservative Folkeparti
2075,Erna,9,2,0,1,9,2,0,11,Konservative Folkeparti
2076,nordmand,9,2,0,1,9,2,0,11,Konservative Folkeparti
2077,Gratulerer,9,2,0,1,9,2,0,11,Konservative Folkeparti
2078,grin,15,5,3,1,15,5,3,20,Konservative Folkeparti
2079,egn,15,5,3,1,15,5,3,20,Konservative Folkeparti
2080,skattepenge,15,5,3,1,15,5,3,20,Konservative Folkeparti
2081,pressetjeneste,10,2,3,1,10,2,3,12,Konservative Folkeparti
2082,journalistik,10,2,3,1,10,2,3,12,Konservative Folkeparti
2083,31.,10,2,3,1,10,2,3,12,Konservative Folkeparti
2084,søgsøgsøg,10,2,3,1,10,2,3,12,Konservative Folkeparti
2085,Flot,13,3,0,1,13,3,0,16,Konservative Folkeparti
2086,skills,13,3,0,1,13,3,0,16,Konservative Folkeparti
2087,assistkonge,13,3,0,1,13,3,0,16,Konservative Folkeparti
2088,søge,14,6,0,2,7,3,0,20,Konservative Folkeparti
2089,virkelighed,24,3,4,1,24,3,4,27,Konservative Folkeparti
2090,upassende,18,2,2,1,18,2,2,20,Konservative Folkeparti
2091,journos,13,5,0,1,13,5,0,18,Konservative Folkeparti
2092,K-reaktioner,13,5,0,1,13,5,0,18,Konservative Folkeparti
2093,tlf.,13,5,0,1,13,5,0,18,Konservative Folkeparti
2094,opjustering,0,0,0,1,0,0,0,0,Konservative Folkeparti
2095,EU-land,22,5,2,1,22,5,2,27,Konservative Folkeparti
2096,skuffe,22,5,2,1,22,5,2,27,Konservative Folkeparti
2097,Større,22,5,2,1,22,5,2,27,Konservative Folkeparti
2098,allesamens,22,5,2,1,22,5,2,27,Konservative Folkeparti
2099,presserådgiver,13,5,2,1,13,5,2,18,Konservative Folkeparti
2100,komdk,13,5,2,1,13,5,2,18,Konservative Folkeparti
