id,text,author_id,created_at,referenced_tweets,retweet_count,reply_count,like_count,quote_count,hashtags,mentions,urls,cashtags,description,author_created_at,name,username,verified,url,followers_count,following_count,tweet_count,listed_count
1445111355451887625,"Enhedslisten vil binde de andre partier til masten og sikre, at landbrugsaftalens vigtige målsætninger nås. Vi vil være den grønne vagthund ved bordet. Og vi vil fortsætte kampen for den grønne omstilling, både i landbruget og resten af Danmark. #dkpol #dkgreen",111554559,2021-10-04T19:39:30.000Z,,10,18,62,4,"['dkpol', 'dkgreen']",[],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1445075220138795009,"RT @MaiVilladsen: Hvis Ø skal være med i en landbrugsaftale, er det helt afgørende, at vi får et langt højere bindende klimamål end regerin…",111554559,2021-10-04T17:15:55.000Z,"[{'type': 'retweeted', 'id': '1445064260216832009'}]",15,0,0,0,[],['MaiVilladsen'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1444998892970467329,RT @SorenEggeRasmus: En ny landbrugsaftale skal rydde op efter blå landbrugspakke og tre landbrugs- og Naturministre som svigtede bl.a. van…,111554559,2021-10-04T12:12:37.000Z,"[{'type': 'retweeted', 'id': '1444997203152547840'}]",11,0,0,0,[],['SorenEggeRasmus'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1444919892386492425,"Uanset hvem dine forældre er, hvor du er vokset op, og om du drømmer om at blive murer, atomfysiker eller pædagog, skal du have ret til en uddannelse. Vi skal have et uddannelsessystem for alle.
Læs mere i vores nye udspil her: https://t.co/sK2skU6DqC https://t.co/u5CsOKE4eg",111554559,2021-10-04T06:58:42.000Z,,4,0,26,0,[],[],"[None, None]",[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1444177090790760448,"Alle unge skal have ret til sundhed – både fysisk og psykisk. Uanset, hvad man fejler eller hvor mange penge, man har. 
Læs mere i vores nye udspil her: https://t.co/7eZitMsATd https://t.co/Orhwpd3eF4",111554559,2021-10-02T05:47:04.000Z,,10,4,32,0,[],[],"[None, None]",[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443990427623956483,"Enhedslisten vil give unge ret til en tryg økonomi. Unge skal være garanteret økonomiske rammer til frit at kunne forfølge det liv og den fremtid, de ønsker – uanset baggrund. https://t.co/lq7zVqkuSl",111554559,2021-10-01T17:25:20.000Z,,5,3,16,1,[],[],[None],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443985976314011663,"RT @pederhvelplund: Vi kan ikke blive ved med at vente på psykiatrihandlingsplanen!
@Enhedslisten foreslår et akutløft på 300 mio. kr. til…",111554559,2021-10-01T17:07:39.000Z,"[{'type': 'retweeted', 'id': '1443972563198255120'}]",9,0,0,0,[],"['pederhvelplund', 'Enhedslisten']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443910049693327363,"I Enhedslisten mener vi, at unge skal være garanteret økonomiske rammer til frit at kunne forfølge det liv og den fremtid, de ønsker - uafhængigt af deres baggrund.
Læs mere i vores nye udspil her: https://t.co/G6J1hZAPhA https://t.co/eQ74YhTVLA",111554559,2021-10-01T12:05:57.000Z,,6,5,32,0,[],[],"[None, None]",[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443864138212691978,"At blive ældre skal være noget, man glæder sig til - og ikke frygter. Med vores nye ældreudspil sikrer vi en alderdom med omsorg, værdighed og selvbestemmelse. Læs vores konkrete forslag her: https://t.co/hmh2jlJ2mc #dkpol https://t.co/jFKMbKAR4v",7089792,2021-10-01T09:03:30.000Z,,7,5,45,0,['dkpol'],[],"[None, None]",[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1443660688317198339,RT @RuneLundEL: Forbyd brugerbetaling på alle uddannelser! Størrelsen på dine forældres pengepung skal ikke have betydning for den uddannel…,111554559,2021-09-30T19:35:04.000Z,"[{'type': 'retweeted', 'id': '1443610850443644933'}]",9,0,0,0,[],['RuneLundEL'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443512684813684738,RT @PSkipperEL: .@Enhedslisten og @MaiVilladsen lancerer vores offensive ungeudspil i dag kl.13. Vi skal vende årtiers tilbageslag til ti g…,111554559,2021-09-30T09:46:57.000Z,"[{'type': 'retweeted', 'id': '1443490764051427330'}]",10,0,0,0,[],"['PSkipperEL', 'Enhedslisten', 'MaiVilladsen']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443473814868877315,"Så er det i dag klokken 13, vi præsenterer vores nye ungeudspil. Det kan følges live på vores Facebook-side.
https://t.co/NEWRO5mJwD",111554559,2021-09-30T07:12:30.000Z,,6,2,28,1,[],[],[None],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443182202888597505,RT @SorenEggeRasmus: .@enhedslisten er klar til at genforhandle alle klimaaftaler. Og så skal vi have klimaet ind i finanslovsforhandlinger…,111554559,2021-09-29T11:53:44.000Z,"[{'type': 'retweeted', 'id': '1443181220725235713'}]",2,0,0,0,[],"['SorenEggeRasmus', 'Enhedslisten']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1443130685783527425,"RT @pederhvelplund: Med en væsentlig mere smitsom Deltavariant, smitte mellem mennesker og mink og risiko for nye flugtvarianter med nedsat…",111554559,2021-09-29T08:29:02.000Z,"[{'type': 'retweeted', 'id': '1442912752553500672'}]",14,0,0,0,[],['pederhvelplund'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1442918767009226752,"RT @PSkipperEL: Vi har i aften holdt snigpremiere for ca 50 unge fra de sejeste ungdomsorganisationer. Unge faglige, uddannelsesorganisatio…",111554559,2021-09-28T18:26:56.000Z,"[{'type': 'retweeted', 'id': '1442898045713076226'}]",5,0,0,0,[],['PSkipperEL'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1442855242157154307,RT @nvillumsen: Sejr! Et stort flertal har i dag stemt for min rapport om en fjernelse af alt asbest i Europa i Beskæftigelsesudvalget i EU…,111554559,2021-09-28T14:14:31.000Z,"[{'type': 'retweeted', 'id': '1442467600273920003'}]",10,0,0,0,[],['nvillumsen'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1442781532415012864,"Jeppe Kofod skal i dag svare på, at han og regeringen ikke bare har ladt fem danske børn i stikken, men også “givet en gave til IS” - samråd kl. 13.30 i dag. @RosaLundEl 
https://t.co/rPvYLO158C",111554559,2021-09-28T09:21:37.000Z,,4,3,20,0,[],['RosaLundEl'],[None],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1442470424751788035,RT @SorenEggeRasmus: .@enhedslisten mener minkavl skal forbydes. Både af dyreetiske og sundhedsmæssige hensyn. I morgen er der møde med SSI…,111554559,2021-09-27T12:45:23.000Z,"[{'type': 'retweeted', 'id': '1442360529381564420'}]",22,0,0,0,[],"['SorenEggeRasmus', 'Enhedslisten']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1441389723881197569,"RT @RuneLundEL: Jeg tror, at de fleste mennesker i Danmark rigtig gerne vil beskattes med den marginalskat på 70 pct. som indgår i  @Enheds…",111554559,2021-09-24T13:11:04.000Z,"[{'type': 'retweeted', 'id': '1441128628234842114'}]",13,0,0,0,[],['RuneLundEL'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1441384132865519628,"@ADragsdahl Du har helt ret, Andrea. Det er en fodfejl herfra, og vi retter teksten med det samme. Det ændrer dog ikke noget ved vores holdning til øremærket barsel.",7089792,2021-09-24T12:48:51.000Z,"[{'type': 'replied_to', 'id': '1441363056156549129'}]",1,3,5,1,[],['ADragsdahl'],[],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1441338721874296833,RT @RosaLundEl: Og øge brugen af fodlænke,111554559,2021-09-24T09:48:24.000Z,"[{'type': 'retweeted', 'id': '1441313523414405121'}]",5,0,0,0,[],['RosaLundEl'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1441326415161409537,"RT @SorenEggeRasmus: Dybt kritisabelt. DK har ikke opnået flokimmunitet, ingen gældende restriktioner og hvordan vurderes nye Corona-varian…",111554559,2021-09-24T08:59:30.000Z,"[{'type': 'retweeted', 'id': '1441325223156936725'}]",3,0,0,0,[],['SorenEggeRasmus'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1440963441108324352,"RT @RuneLundEL: Giv rengøringsmedarbejderen og andre med lave lønninger en skattelettelse. Gør uligheden mindre, og skaf penge til velfærd…",111554559,2021-09-23T08:57:10.000Z,"[{'type': 'retweeted', 'id': '1440583686039080960'}]",8,0,0,0,[],['RuneLundEL'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1440614084911648771,"RT @bupldk: Spot on, @pederhvelplund. Bedre rettigheder til forældrene ved barn syg, har også store samfundsøkonomiske fordele. Færre smitt…",111554559,2021-09-22T09:48:57.000Z,"[{'type': 'retweeted', 'id': '1440576865878503426'}]",7,0,0,0,[],"['bupldk', 'pederhvelplund']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1440562249022652424,"RT @MaiVilladsen: Lad os give kasseassistenten, rengøringsmedarbejderen og andre lavtlønnede en skattelettelse. Finde penge til velfærd og…",111554559,2021-09-22T06:22:59.000Z,"[{'type': 'retweeted', 'id': '1440542408404463626'}]",32,0,0,0,[],['MaiVilladsen'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1440329070856728582,SELVFØLGELIG skal alle de danske børn og kvinder hjem fra fangelejrene i Syrien! https://t.co/0k7TJrUEo4,111554559,2021-09-21T14:56:25.000Z,,6,20,66,0,[],[],[None],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1440298623531556866,"Jette Gottlieb og @VictoriaV_EL er netop gået ind til ydelsesforhandlinger, hvor fokus bl.a. er på at bekæmpe børnefattigdom og indføre en afklaringsgaranti, så folk ikke fanges af systemet på kontanthjælp, men kan få f.eks. den førtidspension, de burde have krav på #dkpol https://t.co/M04deXG8Lg",111554559,2021-09-21T12:55:25.000Z,,5,3,31,2,['dkpol'],['VictoriaV_EL'],[None],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1440296909030051852,"RT @RuneLundEL: Endnu et eksempel på, hvordan kontrolmedarbejdere hos @skattefar tjener deres egen løn hjem mange gange. Hvornår begynder @…",111554559,2021-09-21T12:48:37.000Z,"[{'type': 'retweeted', 'id': '1440268458227212295'}]",4,0,0,0,[],"['RuneLundEL', 'skattefar']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1439903727507410945,RT @EvaFlyvholm: Svinsk at dansk virksomhed eksporterer våbenteknologi til Emiraterne velkendt for krigsforbrydelser. Jeg har indkaldt Uden…,111554559,2021-09-20T10:46:15.000Z,"[{'type': 'retweeted', 'id': '1439893989184974849'}]",4,0,0,0,[],['EvaFlyvholm'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1439891395272118272,RT @JakobSoelvhoej: Vi skal styrke erhvervsuddannelserne gennem en massiv investering i uddannelserne. Til gengæld skabes der ikke større b…,111554559,2021-09-20T09:57:15.000Z,"[{'type': 'retweeted', 'id': '1439830452764913667'}]",8,0,0,0,[],['JakobSoelvhoej'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1439171427593240580,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/9NuERW3cUi",7089792,2021-09-18T10:16:21.000Z,,4,1,19,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439170172007419910,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/tHtQWq5Azs",7089792,2021-09-18T10:11:22.000Z,,7,4,33,1,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439170066013204483,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/NAZT12DR6s",7089792,2021-09-18T10:10:56.000Z,,2,1,9,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439168530570780673,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/vpX0av7GaB",7089792,2021-09-18T10:04:50.000Z,,5,2,13,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439168168405217280,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/qpOp33Gaeb",7089792,2021-09-18T10:03:24.000Z,,3,5,18,1,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439167529910423553,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/ie5YnKhaaN",7089792,2021-09-18T10:00:52.000Z,,2,2,12,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439167298305241089,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/X7ukBUpJj1",7089792,2021-09-18T09:59:57.000Z,,3,0,10,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439167004431224833,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/NWWwiWVh7e",7089792,2021-09-18T09:58:46.000Z,,4,2,9,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439166860763742216,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/SAebHglvQA",7089792,2021-09-18T09:58:12.000Z,,3,0,6,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439166773199310854,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/E2kfvuSAli",7089792,2021-09-18T09:57:51.000Z,,5,2,15,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439164960790167555,".@SorenPape på @KonservativeDK landsråd: 
#KLR21 #dkpol https://t.co/cfWwDozJ7b",7089792,2021-09-18T09:50:39.000Z,,4,3,32,0,"['KLR21', 'dkpol']","['SorenPape', 'KonservativeDK']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439128020644675584,"RT @KonservativeDK: Se med på Facebook, når @KonservativeDK sender @SorenPape landsrådstale live #dkpol #KLR21 https://t.co/6phBqiRNRh",7089792,2021-09-18T07:23:52.000Z,"[{'type': 'retweeted', 'id': '1439124411873906692'}]",6,0,0,0,"['dkpol', 'KLR21']","['KonservativeDK', 'KonservativeDK', 'SorenPape']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1439124411873906692,"Se med på Facebook, når @KonservativeDK sender @SorenPape landsrådstale live #dkpol #KLR21 https://t.co/6phBqiRNRh",7089792,2021-09-18T07:09:32.000Z,,6,3,56,2,"['dkpol', 'KLR21']","['KonservativeDK', 'SorenPape']",[None],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1438819322227527684,"RT @RuneLundEL: Regeringens forslag til velfærdslov er ingen garanti for bedre velfærd. Den vil være et værn mod de værste forringelser, me…",111554559,2021-09-17T10:57:13.000Z,"[{'type': 'retweeted', 'id': '1438808200074170368'}]",3,0,0,0,[],['RuneLundEL'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1438819295790878720,"RT @EvaFlyvholm: Til samråd om Afghanistan evakueringer. Synes stadig vi mangler svar på, hvorfor man ikke tidligere droppede tolkeaftalen…",111554559,2021-09-17T10:57:06.000Z,"[{'type': 'retweeted', 'id': '1438791186798493696'}]",4,0,0,0,[],['EvaFlyvholm'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1438816530192605188,"RT @MaiVilladsen: Herligt, at @radikale nu også bakker op om klimaneutralitet i 2040 som @Enhedslisten og @SFpolitik - og kommer med et stæ…",111554559,2021-09-17T10:46:07.000Z,"[{'type': 'retweeted', 'id': '1438765512503218182'}]",17,0,0,0,[],"['MaiVilladsen', 'radikale', 'Enhedslisten', 'SFpolitik']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1438593885647802372,RT @SorenEggeRasmus: Klimaloven skal leve op til Paris-aftalen. Genberegning kan blive nødvendigt. @enhedslisten vil følge op med @DanJoerg…,111554559,2021-09-16T20:01:24.000Z,"[{'type': 'retweeted', 'id': '1438592602522202112'}]",4,0,0,0,[],"['SorenEggeRasmus', 'Enhedslisten']",[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1438592200435290112,RT @pederhvelplund: Alvorligt hvis Klimaloven ikke lever op til Parisaftalen! Behov for reelle reduktioner og klimahandling nu - vi skal nå…,111554559,2021-09-16T19:54:42.000Z,"[{'type': 'retweeted', 'id': '1438589082989481994'}]",8,0,0,0,[],['pederhvelplund'],[],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
1437864860843397124,"RT @SorenPape: Tid til nytænkning i folkeskolen. Vi foreslår, at vi ændrer folkeskolens ældste klasser, for de elever som har skruet hænder…",7089792,2021-09-14T19:44:31.000Z,"[{'type': 'retweeted', 'id': '1437864774663090176'}]",11,0,0,0,[],['SorenPape'],[],[],Kæmper for et samfund i balance. For dig og for Danmark. #dkpol Pressehenvendelser på tlf. 70702821,2007-06-26T13:56:50.000Z,Det Konservative Folkeparti,KonservativeDK,True,https://t.co/p5b0clNb7R,30254,4549,7275,287
1435506453801021442,"»At gå i krig er en af de mest alvorlige beslutninger et land kan træffe. Derfor skal sådan beslutning bygge på et bredere demokratisk mandat og gøres til genstand for en grundigere demokratisk debat«, siger @EvaFlyvholm 

https://t.co/TLMYf5b7Ha",111554559,2021-09-08T07:33:03.000Z,,14,7,51,0,[],['EvaFlyvholm'],[None],[],"Vi kæmper for et grønt og solidarisk samfund. Ingen kan ændre verden alene, men sammen kan vi 🙌 [The Red-Green Alliance from Denmark]",2010-02-05T10:05:56.000Z,Enhedslisten,Enhedslisten,True,https://t.co/8W0QKBIG7D,36057,455,8855,370
