,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
1459,erhvervsuddannelse,13,4,0,4,3,1,0,17,Konservative Folkeparti
1460,eud,4,2,0,2,2,1,0,6,Konservative Folkeparti
1461,https://t.co/Y2BCw5IhuG,0,1,0,1,0,1,0,1,Konservative Folkeparti
1462,uddannelsesvalg,4,1,0,1,4,1,0,5,Konservative Folkeparti
1463,grundskole,4,1,0,1,4,1,0,5,Konservative Folkeparti
1464,https://t.co/usH3vtAJJp,4,1,0,1,4,1,0,5,Konservative Folkeparti
1465,positiv,24,7,6,3,8,2,2,31,Konservative Folkeparti
1466,Forsvaret,16,6,4,4,4,2,1,22,Konservative Folkeparti
1467,https://t.co/9GGnMOs29s,10,3,3,1,10,3,3,13,Konservative Folkeparti
1468,Frederiksens,15,6,0,2,8,3,0,21,Konservative Folkeparti
1469,hjemløs,8,6,0,2,4,3,0,14,Konservative Folkeparti
1470,https://t.co/BquceUjIic,4,3,0,1,4,3,0,7,Konservative Folkeparti
1471,https://t.co/9GyAkOQBBM,9,2,0,1,9,2,0,11,Konservative Folkeparti
1472,måned,56,8,16,7,8,1,2,64,Konservative Folkeparti
1473,branche,1,0,1,1,1,0,1,1,Konservative Folkeparti
1474,Arbejdet,1,0,1,1,1,0,1,1,Konservative Folkeparti
1475,brancheorganisation,3,0,2,3,1,0,1,3,Konservative Folkeparti
1476,Justitsministeriet,2,0,1,2,1,0,0,2,Konservative Folkeparti
1477,slags,1,0,1,1,1,0,1,1,Konservative Folkeparti
1478,Naturkanonen,20,3,1,1,20,3,1,23,Konservative Folkeparti
1479,initiativtager,20,3,1,1,20,3,1,23,Konservative Folkeparti
1480,https://t.co/iilzt4xhqA,20,3,1,1,20,3,1,23,Konservative Folkeparti
1481,butikstyveri,26,3,8,1,26,3,8,29,Konservative Folkeparti
1482,https://t.co/ldKc3u7zZt,26,3,8,1,26,3,8,29,Konservative Folkeparti
1483,https://t.co/goyDOLbmXv,26,3,8,1,26,3,8,29,Konservative Folkeparti
1484,retsorden,58,7,12,1,58,7,12,65,Konservative Folkeparti
1485,https://t.co/RlW2xLOPOd,58,7,12,1,58,7,12,65,Konservative Folkeparti
1486,Holdet,0,1,1,1,0,1,1,1,Konservative Folkeparti
1487,Vestjyllands,0,1,1,1,0,1,1,1,Konservative Folkeparti
1488,Storkreds,1,2,1,2,0,1,0,3,Konservative Folkeparti
1489,https://t.co/Qk8kOC9oeZ,0,1,1,1,0,1,1,1,Konservative Folkeparti
1490,Anders,16,4,1,1,16,4,1,20,Konservative Folkeparti
1491,vikariere,16,4,1,1,16,4,1,20,Konservative Folkeparti
1492,gruppeformand,57,14,3,4,14,4,1,71,Konservative Folkeparti
1493,Pernille,56,13,1,2,28,6,0,69,Konservative Folkeparti
1494,ihærdig,16,4,1,1,16,4,1,20,Konservative Folkeparti
1495,spidskandidat,73,16,3,3,24,5,1,89,Konservative Folkeparti
1496,EP-valg,16,4,1,1,16,4,1,20,Konservative Folkeparti
1497,studium,20,8,3,1,20,8,3,28,Konservative Folkeparti
1498,medicinsk,20,8,3,1,20,8,3,28,Konservative Folkeparti
1499,cannabis,20,8,3,1,20,8,3,28,Konservative Folkeparti
1500,oftere,20,8,3,1,20,8,3,28,Konservative Folkeparti
1501,negativ,20,8,3,1,20,8,3,28,Konservative Folkeparti
1502,bivirkning,20,8,3,1,20,8,3,28,Konservative Folkeparti
1503,Behandlinger,20,8,3,1,20,8,3,28,Konservative Folkeparti
1504,faglig,20,8,3,1,20,8,3,28,Konservative Folkeparti
1505,hensyn,20,8,3,1,20,8,3,28,Konservative Folkeparti
1506,https://t.co/G33ASGkaec,20,8,3,1,20,8,3,28,Konservative Folkeparti
1507,H.C.,10,2,3,1,10,2,3,12,Konservative Folkeparti
1508,Andersen,10,2,3,1,10,2,3,12,Konservative Folkeparti
1509,Ludvig,10,2,3,1,10,2,3,12,Konservative Folkeparti
1510,Holberg,10,2,3,1,10,2,3,12,Konservative Folkeparti
1511,skolegang,10,2,3,1,10,2,3,12,Konservative Folkeparti
1512,Kanonlisterne,10,2,3,1,10,2,3,12,Konservative Folkeparti
1513,dannelse,10,2,3,1,10,2,3,12,Konservative Folkeparti
1514,historie,18,5,4,2,9,2,2,23,Konservative Folkeparti
1515,https://t.co/bVBm3BF2Mp,10,2,3,1,10,2,3,12,Konservative Folkeparti
1516,Europa-parlamentet,8,2,0,1,8,2,0,10,Konservative Folkeparti
1517,EU-regel,8,2,0,1,8,2,0,10,Konservative Folkeparti
1518,energieffektivitet,8,2,0,1,8,2,0,10,Konservative Folkeparti
1519,vedvare,22,6,3,2,11,3,2,28,Konservative Folkeparti
1520,energi,141,38,15,8,18,5,2,179,Konservative Folkeparti
1521,kim,8,2,0,1,8,2,0,10,Konservative Folkeparti
1522,energisystem,8,2,0,1,8,2,0,10,Konservative Folkeparti
1523,https://t.co/jYxL8x4phx,8,2,0,1,8,2,0,10,Konservative Folkeparti
1524,rusmiddel,15,1,0,1,15,1,0,16,Konservative Folkeparti
1525,linje,15,1,0,1,15,1,0,16,Konservative Folkeparti
1526,aldersgrænse,15,1,0,1,15,1,0,16,Konservative Folkeparti
1527,ung,15,1,0,1,15,1,0,16,Konservative Folkeparti
1528,"for.""-@AJohanssonC",15,1,0,1,15,1,0,16,Konservative Folkeparti
1529,https://t.co/QnUxQfbUjA,15,1,0,1,15,1,0,16,Konservative Folkeparti
1530,kampfly,12,3,2,1,12,3,2,15,Konservative Folkeparti
1531,overraskelse,12,3,2,1,12,3,2,15,Konservative Folkeparti
1532,https://t.co/kBbWGYCWBL,12,3,2,1,12,3,2,15,Konservative Folkeparti
1533,https://t.co/Vs1n25ECQC,12,3,2,1,12,3,2,15,Konservative Folkeparti
1534,halvdel,7,1,1,1,7,1,1,8,Konservative Folkeparti
1535,færdig,43,13,6,2,22,6,3,56,Konservative Folkeparti
1536,https://t.co/Q1Jv4To3gU,7,1,1,1,7,1,1,8,Konservative Folkeparti
1537,Trafikstøj,25,8,4,2,12,4,2,33,Konservative Folkeparti
1538,sundhedsrisiko,9,2,1,1,9,2,1,11,Konservative Folkeparti
1539,støjbekæmpelse,9,2,1,1,9,2,1,11,Konservative Folkeparti
1540,https://t.co/P2YjtukLFi,9,2,1,1,9,2,1,11,Konservative Folkeparti
1541,skade,16,6,3,2,8,3,2,22,Konservative Folkeparti
1542,bekæmpelse,16,6,3,1,16,6,3,22,Konservative Folkeparti
1543,støj,16,6,3,1,16,6,3,22,Konservative Folkeparti
1544,vejnet,16,6,3,1,16,6,3,22,Konservative Folkeparti
1545,https://t.co/OfDYgJPG2,16,6,3,1,16,6,3,22,Konservative Folkeparti
1546,banktilsyn,15,2,1,1,15,2,1,17,Konservative Folkeparti
1547,tilsyn,15,2,1,1,15,2,1,17,Konservative Folkeparti
1548,dkfinans,15,2,1,1,15,2,1,17,Konservative Folkeparti
1549,https://t.co/mjPpdyXKes,15,2,1,1,15,2,1,17,Konservative Folkeparti
1550,https://t.co/6YPu5RjW0J,8,1,0,1,8,1,0,9,Konservative Folkeparti
1551,håndværker,22,4,1,2,11,2,0,26,Konservative Folkeparti
1552,slag,5,1,0,1,5,1,0,6,Konservative Folkeparti
1553,vælge,5,1,0,1,5,1,0,6,Konservative Folkeparti
1554,partilederdebatten,3,1,1,1,3,1,1,4,Konservative Folkeparti
1555,12:30-14:15,3,1,1,1,3,1,1,4,Konservative Folkeparti
1556,https://t.co/cv6REvrrzk,3,1,1,1,3,1,1,4,Konservative Folkeparti
1557,Forfatteren,1,0,0,1,1,0,0,1,Konservative Folkeparti
1558,overflødig,1,0,0,1,1,0,0,1,Konservative Folkeparti
1559,skolelærer,1,0,0,1,1,0,0,1,Konservative Folkeparti
1560,rettelse,1,0,0,1,1,0,0,1,Konservative Folkeparti
1561,Skolelærerer,8,1,2,1,8,1,2,9,Konservative Folkeparti
1562,Bøgeskovskolen,8,1,2,1,8,1,2,9,Konservative Folkeparti
1563,Viborg,8,1,2,1,8,1,2,9,Konservative Folkeparti
1564,https://t.co/96lfbST0TQ,8,1,2,1,8,1,2,9,Konservative Folkeparti
1565,Karina,11,2,2,1,11,2,2,13,Konservative Folkeparti
1566,satspuljeaftale,11,2,2,1,11,2,2,13,Konservative Folkeparti
1567,psykologbehandling,11,2,2,1,11,2,2,13,Konservative Folkeparti
1568,angst,11,2,2,1,11,2,2,13,Konservative Folkeparti
1569,https://t.co/Oe8EyqlVOO,11,2,2,1,11,2,2,13,Konservative Folkeparti
1570,Ehh,0,0,1,1,0,0,1,0,Konservative Folkeparti
1571,tagget,0,0,1,1,0,0,1,0,Konservative Folkeparti
1572,https://t.co/GUjPadC45j,15,3,2,1,15,3,2,18,Konservative Folkeparti
1573,Esther,76,2,2,1,76,2,2,78,Konservative Folkeparti
1574,perfekt,76,2,2,1,76,2,2,78,Konservative Folkeparti
1575,https://t.co/8aA91BD0Fq,76,2,2,1,76,2,2,78,Konservative Folkeparti
1576,betjent,41,7,3,4,10,2,1,48,Konservative Folkeparti
1577,kadet,14,2,1,1,14,2,1,16,Konservative Folkeparti
1578,Politiskolen,14,2,1,1,14,2,1,16,Konservative Folkeparti
1579,respekt,14,2,1,1,14,2,1,16,Konservative Folkeparti
1580,Familierne,0,0,1,1,0,0,1,0,Konservative Folkeparti
1581,Børnene,0,0,1,1,0,0,1,0,Konservative Folkeparti
1582,KnaekCancer,48,9,6,1,48,9,6,57,Konservative Folkeparti
1583,https://t.co/jlXI7LNMHW,48,9,6,1,48,9,6,57,Konservative Folkeparti
1584,fælles,34,7,5,1,34,7,5,41,Konservative Folkeparti
1585,it-system,34,7,5,1,34,7,5,41,Konservative Folkeparti
1586,https://t.co/6hev2HYUdz,34,7,5,1,34,7,5,41,Konservative Folkeparti
1587,vaccinationsudspil,18,3,1,1,18,3,1,21,Konservative Folkeparti
1588,Målet,18,3,1,1,18,3,1,21,Konservative Folkeparti
1589,Drenge,18,3,1,1,18,3,1,21,Konservative Folkeparti
1590,HPV-vaccine,18,3,1,1,18,3,1,21,Konservative Folkeparti
1591,Influenzavacciner,18,3,1,1,18,3,1,21,Konservative Folkeparti
1592,effektiv,43,6,4,3,14,2,1,49,Konservative Folkeparti
1593,vaccination,18,3,1,1,18,3,1,21,Konservative Folkeparti
1594,nøle,19,4,2,1,19,4,2,23,Konservative Folkeparti
1595,tobakspriserne,19,4,2,1,19,4,2,23,Konservative Folkeparti
1596,røgfrifremtid,35,9,3,3,12,3,1,44,Konservative Folkeparti
1597,https://t.co/1cXGVxsDJb,19,4,2,1,19,4,2,23,Konservative Folkeparti
1598,retfærdighedsfølelsen,3,1,2,1,3,1,2,4,Konservative Folkeparti
1599,https://t.co/2dMHdVNpJv,3,1,2,1,3,1,2,4,Konservative Folkeparti
1600,Rødekro,18,2,3,1,18,2,3,20,Konservative Folkeparti
1601,netværk,18,2,3,1,18,2,3,20,Konservative Folkeparti
1602,ladere,18,2,3,1,18,2,3,20,Konservative Folkeparti
1603,altafgørende,18,2,3,1,18,2,3,20,Konservative Folkeparti
1604,bekymringsfrit,18,2,3,1,18,2,3,20,Konservative Folkeparti
1605,https://t.co/0GtuFbCGVh,18,2,3,1,18,2,3,20,Konservative Folkeparti
1606,sundhedsminister,7,2,1,1,7,2,1,9,Konservative Folkeparti
1607,Agnethe,7,2,1,1,7,2,1,9,Konservative Folkeparti
1608,Laustsen,7,2,1,1,7,2,1,9,Konservative Folkeparti
1609,fattig,7,2,1,1,7,2,1,9,Konservative Folkeparti
1610,https://t.co/kbF8p0geDA,7,2,1,1,7,2,1,9,Konservative Folkeparti
1611,lægedækningsudvalget,1,1,1,1,1,1,1,2,Konservative Folkeparti
1612,kald,15,3,4,1,15,3,4,18,Konservative Folkeparti
1613,vagt,15,3,4,1,15,3,4,18,Konservative Folkeparti
1614,gevær,15,3,4,1,15,3,4,18,Konservative Folkeparti
1615,https://t.co/QHTstkBhp1,15,3,4,1,15,3,4,18,Konservative Folkeparti
1616,Tvang,12,3,3,1,12,3,3,15,Konservative Folkeparti
1617,https://t.co/oxyG5h53ge,12,3,3,1,12,3,3,15,Konservative Folkeparti
1618,lovforslag,45,7,2,2,22,4,1,52,Konservative Folkeparti
1619,obligatorisk,7,2,2,1,7,2,2,9,Konservative Folkeparti
1620,sprogprøver,7,2,2,1,7,2,2,9,Konservative Folkeparti
1621,boligområde,7,2,2,1,7,2,2,9,Konservative Folkeparti
1622,https://t.co/LrJVLaH9h2,7,2,2,1,7,2,2,9,Konservative Folkeparti
1623,https://t.co/zulRf1EHWU,7,2,2,1,7,2,2,9,Konservative Folkeparti
1624,https://t.co/2afIB3z0eO,54,1,3,1,54,1,3,55,Konservative Folkeparti
1625,folketingsvalg,11,6,1,2,6,3,0,17,Konservative Folkeparti
1626,led,3,4,1,1,3,4,1,7,Konservative Folkeparti
1627,https://t.co/AR0fKMauxT,3,4,1,1,3,4,1,7,Konservative Folkeparti
1628,løbe,0,0,0,1,0,0,0,0,Konservative Folkeparti
1629,Velkommen,41,6,2,3,14,2,1,47,Konservative Folkeparti
1630,Erik,23,4,2,1,23,4,2,27,Konservative Folkeparti
1631,Lund,23,4,2,1,23,4,2,27,Konservative Folkeparti
1632,mellemtid,23,4,2,1,23,4,2,27,Konservative Folkeparti
1633,https://t.co/3vE8ST84nL,36,5,4,2,18,2,2,41,Konservative Folkeparti
1634,https://t.co/UDu8Ygs4Ic,23,4,2,1,23,4,2,27,Konservative Folkeparti
1635,klode,8,4,0,1,8,4,0,12,Konservative Folkeparti
1636,Registreringsafgift,19,4,6,1,19,4,6,23,Konservative Folkeparti
1637,klimavenlige,31,8,10,2,16,4,5,39,Konservative Folkeparti
1638,konkurrencedygtig,19,4,6,1,19,4,6,23,Konservative Folkeparti
1639,international,7,1,1,1,7,1,1,8,Konservative Folkeparti
1640,skibsfart,7,1,1,1,7,1,1,8,Konservative Folkeparti
1641,forbedring,7,1,1,1,7,1,1,8,Konservative Folkeparti
1642,Grøn,27,9,1,2,14,4,0,36,Konservative Folkeparti
1643,mærkesag,6,1,0,1,6,1,0,7,Konservative Folkeparti
1644,Klimaudspil,12,4,4,1,12,4,4,16,Konservative Folkeparti
1645,CO2-neutral,12,4,4,1,12,4,4,16,Konservative Folkeparti
1646,Udfasning,12,4,4,1,12,4,4,16,Konservative Folkeparti
1647,dieselbil,15,5,6,2,8,2,3,20,Konservative Folkeparti
1648,https://t.co/iiwov20BQ0,12,4,4,1,12,4,4,16,Konservative Folkeparti
1649,foreslå,26,5,4,2,13,2,2,31,Konservative Folkeparti
1650,fradrag,14,4,3,1,14,4,3,18,Konservative Folkeparti
1651,firmabil,49,10,6,2,24,5,3,59,Konservative Folkeparti
1652,ide,6,2,0,1,6,2,0,8,Konservative Folkeparti
1653,https://t.co/d9cpggXrOm,6,2,0,1,6,2,0,8,Konservative Folkeparti
1654,politiarbejde,16,3,1,2,8,2,0,19,Konservative Folkeparti
1655,https://t.co/GpfbtKnZJH,4,1,0,1,4,1,0,5,Konservative Folkeparti
1656,politikorps,13,4,0,1,13,4,0,17,Konservative Folkeparti
1657,Politiet,18,5,1,2,9,2,0,23,Konservative Folkeparti
1658,tillid,19,7,0,3,6,2,0,26,Konservative Folkeparti
1659,politikreds,24,4,2,2,12,2,1,28,Konservative Folkeparti
1660,dedikere,12,2,1,1,12,2,1,14,Konservative Folkeparti
1661,lokalbetjente,12,2,1,1,12,2,1,14,Konservative Folkeparti
1662,Mobile,12,2,1,1,12,2,1,14,Konservative Folkeparti
1663,politistation,12,2,1,1,12,2,1,14,Konservative Folkeparti
1664,Borgerrådgivere,12,2,1,1,12,2,1,14,Konservative Folkeparti
1665,https://t.co/CGm7UlftVW,12,2,1,1,12,2,1,14,Konservative Folkeparti
1666,Tryghed,9,1,0,1,9,1,0,10,Konservative Folkeparti
1667,synlig,9,1,0,1,9,1,0,10,Konservative Folkeparti
1668,lokalpoliti,13,2,0,2,6,1,0,15,Konservative Folkeparti
1669,Nyhed,13,1,2,1,13,1,2,14,Konservative Folkeparti
1670,årsskift,10,4,1,1,10,4,1,14,Konservative Folkeparti
1671,Hovedstaden,22,8,3,3,7,3,1,30,Konservative Folkeparti
1672,årti,22,8,3,3,7,3,1,30,Konservative Folkeparti
1673,https://t.co/cff6BrP1rl,10,4,1,1,10,4,1,14,Konservative Folkeparti
1674,https://t.co/TlbEgXcT9N,10,4,1,1,10,4,1,14,Konservative Folkeparti
1675,gear,6,2,1,1,6,2,1,8,Konservative Folkeparti
1676,landvinding,6,2,1,1,6,2,1,8,Konservative Folkeparti
1677,https://t.co/ch8lIZhcpN,6,2,1,1,6,2,1,8,Konservative Folkeparti
1678,bydel,9,1,2,1,9,1,2,10,Konservative Folkeparti
1679,https://t.co/d3UJMazv0Y,8,4,0,1,8,4,0,12,Konservative Folkeparti
1680,https://t.co/ff8oWUSxXH,8,2,0,1,8,2,0,10,Konservative Folkeparti
1681,https://t.co/hz7Ys34FE6,8,2,0,1,8,2,0,10,Konservative Folkeparti
1682,klimaplan,9,1,2,1,9,1,2,10,Konservative Folkeparti
1683,ærlig,18,4,1,2,9,2,0,22,Konservative Folkeparti
1684,nedre,8,2,1,1,8,2,1,10,Konservative Folkeparti
1685,grænse,36,11,4,4,9,3,1,47,Konservative Folkeparti
1686,betragte,8,2,1,1,8,2,1,10,Konservative Folkeparti
1687,https://t.co/zXKMjRMRMx,8,2,1,1,8,2,1,10,Konservative Folkeparti
1688,Svaret,14,3,2,2,7,2,1,17,Konservative Folkeparti
1689,Flad,3,1,0,1,3,1,0,4,Konservative Folkeparti
1690,https://t.co/1tmHRXVZWv,5,1,0,1,5,1,0,6,Konservative Folkeparti
1691,https://t.co/dq2zHC5XrB,6,2,0,1,6,2,0,8,Konservative Folkeparti
1692,toppe,3,1,0,1,3,1,0,4,Konservative Folkeparti
1693,https://t.co/y1JQf0q8gc,3,1,0,1,3,1,0,4,Konservative Folkeparti
1694,retfærdig,8,2,4,1,8,2,4,10,Konservative Folkeparti
1695,dødsskat,16,4,8,2,8,2,4,20,Konservative Folkeparti
1696,strafskat,8,2,4,1,8,2,4,10,Konservative Folkeparti
1697,arv,34,12,7,4,8,3,2,46,Konservative Folkeparti
1698,søskende,12,3,4,2,6,2,2,15,Konservative Folkeparti
1699,https://t.co/Nn32nWjSHk,5,2,0,1,5,2,0,7,Konservative Folkeparti
1700,Retfærdig,1,1,0,1,1,1,0,2,Konservative Folkeparti
1701,Rekord,5,2,0,1,5,2,0,7,Konservative Folkeparti
1702,Laveste,5,2,0,1,5,2,0,7,Konservative Folkeparti
1703,antal,14,5,0,2,7,2,0,19,Konservative Folkeparti
1704,transportsektor,2,1,0,1,2,1,0,3,Konservative Folkeparti
1705,https://t.co/qERXHTwlak,2,1,0,1,2,1,0,3,Konservative Folkeparti
1706,opgørelse,34,3,4,1,34,3,4,37,Konservative Folkeparti
1707,stue,49,11,4,4,12,3,1,60,Konservative Folkeparti
1708,forgange,34,3,4,1,34,3,4,37,Konservative Folkeparti
1709,Valgkampen,34,3,4,1,34,3,4,37,Konservative Folkeparti
1710,FULD,34,3,4,1,34,3,4,37,Konservative Folkeparti
1711,baghjul,34,3,4,1,34,3,4,37,Konservative Folkeparti
1712,https://t.co/6d2EnMQ5FH,8,1,0,1,8,1,0,9,Konservative Folkeparti
1713,nysalg,3,1,0,1,3,1,0,4,Konservative Folkeparti
1714,benzin,3,1,0,1,3,1,0,4,Konservative Folkeparti
1715,diesel,3,1,0,1,3,1,0,4,Konservative Folkeparti
1716,udvisningsfængsel,9,1,0,1,9,1,0,10,Konservative Folkeparti
1717,Justitsminister,9,1,0,1,9,1,0,10,Konservative Folkeparti
1718,hjerter,32,5,2,3,11,2,1,37,Konservative Folkeparti
1719,Politikens,9,1,0,1,9,1,0,10,Konservative Folkeparti
1720,anmeldelse,9,1,0,1,9,1,0,10,Konservative Folkeparti
1721,finte,26,4,2,3,9,1,1,30,Konservative Folkeparti
1722,gadebillede,5,1,1,1,5,1,1,6,Konservative Folkeparti
1723,fængsel,32,6,5,4,8,2,1,38,Konservative Folkeparti
1724,Banden,5,1,1,1,5,1,1,6,Konservative Folkeparti
1725,forbyde,72,8,18,3,24,3,6,80,Konservative Folkeparti
1726,Udenlandske,5,1,1,1,5,1,1,6,Konservative Folkeparti
1727,hjemrejse,5,1,1,1,5,1,1,6,Konservative Folkeparti
1728,spytte,4,2,0,1,4,2,0,6,Konservative Folkeparti
1729,mor,5,2,1,2,2,1,0,7,Konservative Folkeparti
1730,grav,4,2,0,1,4,2,0,6,Konservative Folkeparti
1731,skattekiste,4,2,0,1,4,2,0,6,Konservative Folkeparti
1732,Hårdt-tjente,4,2,0,1,4,2,0,6,Konservative Folkeparti
1733,lom,43,8,7,5,9,2,1,51,Konservative Folkeparti
1734,https://t.co/vOgFwTX83,4,1,0,1,4,1,0,5,Konservative Folkeparti
1735,grim,8,3,0,1,8,3,0,11,Konservative Folkeparti
1736,familiemedlem,89,15,10,4,22,4,2,104,Konservative Folkeparti
1737,afdø,8,3,0,1,8,3,0,11,Konservative Folkeparti
1738,arbejdstøj,7,2,0,1,7,2,0,9,Konservative Folkeparti
1739,Rekordmange,7,2,0,1,7,2,0,9,Konservative Folkeparti
1740,efterskole,7,1,0,1,7,1,0,8,Konservative Folkeparti
1741,klinik,11,6,0,1,11,6,0,17,Konservative Folkeparti
1742,katastrofal,11,6,0,1,11,6,0,17,Konservative Folkeparti
1743,speciale,11,6,0,1,11,6,0,17,Konservative Folkeparti
1744,IT-system,2,1,0,1,2,1,0,3,Konservative Folkeparti
1745,bøvl,2,1,0,1,2,1,0,3,Konservative Folkeparti
1746,mio.,2,1,0,1,2,1,0,3,Konservative Folkeparti
1747,tredjeplads,8,2,0,1,8,2,0,10,Konservative Folkeparti
1748,knokle,8,2,0,1,8,2,0,10,Konservative Folkeparti
1749,sundhedsplejerske,1,1,0,1,1,1,0,2,Konservative Folkeparti
1750,Børne-,1,1,0,1,1,1,0,2,Konservative Folkeparti
1751,Socialminister,1,1,0,1,1,1,0,2,Konservative Folkeparti
1752,optimisme,6,1,2,1,6,1,2,7,Konservative Folkeparti
1753,blomstre,6,1,2,1,6,1,2,7,Konservative Folkeparti
1754,miljøafgift,1,0,1,1,1,0,1,1,Konservative Folkeparti
1755,forurening,1,0,1,1,1,0,1,1,Konservative Folkeparti
1756,kørsel,1,0,1,1,1,0,1,1,Konservative Folkeparti
1757,salg,21,6,5,2,10,3,2,27,Konservative Folkeparti
1758,dagsorden,14,4,3,3,5,1,1,18,Konservative Folkeparti
1759,fremtidig,1,1,0,1,1,1,0,2,Konservative Folkeparti
1760,Kvalificeret,14,3,1,2,7,2,0,17,Konservative Folkeparti
1761,guld,9,2,2,1,9,2,2,11,Konservative Folkeparti
1762,skov,9,2,2,1,9,2,2,11,Konservative Folkeparti
1763,løfte,9,2,2,1,9,2,2,11,Konservative Folkeparti
1764,https://t.co/CWOZTuyCN3,9,2,2,1,9,2,2,11,Konservative Folkeparti
1765,Åbningsdebatten,8,2,2,1,8,2,2,10,Konservative Folkeparti
1766,masse,8,2,2,1,8,2,2,10,Konservative Folkeparti
1767,https://t.co/2XqRL9CDWs,8,2,2,1,8,2,2,10,Konservative Folkeparti
1768,Anbefaling,4,0,0,1,4,0,0,4,Konservative Folkeparti
1769,https://t.co/cvPHSOHZoM,10,3,1,1,10,3,1,13,Konservative Folkeparti
1770,regeringsparti,36,12,5,1,36,12,5,48,Konservative Folkeparti
1771,https://t.co/UJ8fVWF9Ej,36,12,5,1,36,12,5,48,Konservative Folkeparti
1772,Røgfri,41,11,9,1,41,11,9,52,Konservative Folkeparti
1773,tobakspriser,41,11,9,1,41,11,9,52,Konservative Folkeparti
1774,uddybe,75,18,13,3,25,6,4,93,Konservative Folkeparti
1775,https://t.co/CUNy9Jta81,41,11,9,1,41,11,9,52,Konservative Folkeparti
1776,Beløbsgrænsen,15,2,3,1,15,2,3,17,Konservative Folkeparti
1777,https://t.co/8r63WYhruI,15,2,3,1,15,2,3,17,Konservative Folkeparti
1778,Klar,10,1,2,1,10,1,2,11,Konservative Folkeparti
1779,benzinbil,18,5,3,1,18,5,3,23,Konservative Folkeparti
1780,CO2-udslip,18,5,3,1,18,5,3,23,Konservative Folkeparti
1781,https://t.co/ZPqYhV8ptu,18,5,3,1,18,5,3,23,Konservative Folkeparti
1782,demens,32,6,1,2,16,3,0,38,Konservative Folkeparti
1783,gratis,13,3,0,1,13,3,0,16,Konservative Folkeparti
1784,gps,13,3,0,1,13,3,0,16,Konservative Folkeparti
1785,https://t.co/czvrHIo9Uj,13,3,0,1,13,3,0,16,Konservative Folkeparti
1786,vigtighed,31,14,2,4,8,4,0,45,Konservative Folkeparti
1787,ydre,29,9,3,4,7,2,1,38,Konservative Folkeparti
1788,sikre,10,6,1,1,10,6,1,16,Konservative Folkeparti
1789,FN-lejre,10,6,1,1,10,6,1,16,Konservative Folkeparti
1790,https://t.co/QgYYyrqrcN,10,6,1,1,10,6,1,16,Konservative Folkeparti
1791,https://t.co/n8nMHf34S4,1,0,0,1,1,0,0,1,Konservative Folkeparti
1792,KLR18,298,70,26,19,16,4,1,368,Konservative Folkeparti
1793,forestå,17,3,2,1,17,3,2,20,Konservative Folkeparti
1794,https://t.co/6w2bhYHzPr,17,3,2,1,17,3,2,20,Konservative Folkeparti
1795,https://t.co/4MxYSaJsLS,17,3,2,1,17,3,2,20,Konservative Folkeparti
1796,EU's,11,2,2,1,11,2,2,13,Konservative Folkeparti
1797,https://t.co/tKPpfNOEhf,11,2,2,1,11,2,2,13,Konservative Folkeparti
1798,https://t.co/eyPNhu3mpA,10,1,1,1,10,1,1,11,Konservative Folkeparti
1799,socialrådgiver,17,2,0,1,17,2,0,19,Konservative Folkeparti
1800,https://t.co/uusW3AnF5j,17,2,0,1,17,2,0,19,Konservative Folkeparti
1801,symbolpolitik,23,2,6,1,23,2,6,25,Konservative Folkeparti
1802,burkaer,23,2,6,1,23,2,6,25,Konservative Folkeparti
1803,ligestillingspolitik,23,2,6,1,23,2,6,25,Konservative Folkeparti
1804,Demensven,17,4,0,1,17,4,0,21,Konservative Folkeparti
1805,GPS,19,3,1,1,19,3,1,22,Konservative Folkeparti
1806,live-debat,7,2,0,1,7,2,0,9,Konservative Folkeparti
1807,centrum,12,2,1,1,12,2,1,14,Konservative Folkeparti
1808,https://t.co/BLkXa9xlxj,10,2,2,1,10,2,2,12,Konservative Folkeparti
1809,https://t.co/r02P4fZXNi,10,2,2,1,10,2,2,12,Konservative Folkeparti
1810,værd,43,16,1,2,22,8,0,59,Konservative Folkeparti
1811,https://t.co/54AUiLwQJb,14,9,0,1,14,9,0,23,Konservative Folkeparti
1812,forældre,10,1,0,1,10,1,0,11,Konservative Folkeparti
1813,https://t.co/O5IVV8C5iP,10,1,0,1,10,1,0,11,Konservative Folkeparti
1814,https://t.co/BFcBJNUSvP,18,8,2,1,18,8,2,26,Konservative Folkeparti
1815,Lov,37,3,9,1,37,3,9,40,Konservative Folkeparti
1816,orden,53,6,12,3,18,2,4,59,Konservative Folkeparti
1817,habit,37,3,9,1,37,3,9,40,Konservative Folkeparti
1818,hættetrøje,37,3,9,1,37,3,9,40,Konservative Folkeparti
1819,Topskatten,13,5,2,1,13,5,2,18,Konservative Folkeparti
1820,misundelse,13,5,2,1,13,5,2,18,Konservative Folkeparti
1821,dræbe,13,5,2,1,13,5,2,18,Konservative Folkeparti
1822,https://t.co/R7EqOez0m2,13,5,2,1,13,5,2,18,Konservative Folkeparti
1823,Pengene,21,3,0,1,21,3,0,24,Konservative Folkeparti
1824,https://t.co/OP93LqVQMI,21,3,0,1,21,3,0,24,Konservative Folkeparti
1825,lig,9,2,0,1,9,2,0,11,Konservative Folkeparti
