,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
3031,praktikant,13,7,3,1,13,7,3,20,Venstre
3032,forårssemester,13,7,3,1,13,7,3,20,Venstre
3033,https://t.co/trnqdsuOwX,13,7,3,1,13,7,3,20,Venstre
3034,klimaudspil,26,8,11,1,26,8,11,34,Venstre
3035,benzin,26,8,11,1,26,8,11,34,Venstre
3036,https://t.co/MBsRVVgOOd,26,8,11,1,26,8,11,34,Venstre
3037,https://t.co/sUTAB0fDbA,21,5,6,1,21,5,6,26,Venstre
3038,luftudspil,35,11,6,1,35,11,6,46,Venstre
3039,kanal,35,11,6,1,35,11,6,46,Venstre
3040,løb,35,11,6,1,35,11,6,46,Venstre
3041,https://t.co/Skg5lBqcoJ,35,11,6,1,35,11,6,46,Venstre
3042,klode,17,4,6,1,17,4,6,21,Venstre
3043,klimaplan,17,4,6,1,17,4,6,21,Venstre
3044,https://t.co/5OuaZiiDYt,17,4,6,1,17,4,6,21,Venstre
3045,Lynetteholmen,40,12,7,2,20,6,4,52,Venstre
3046,østlig,18,5,3,1,18,5,3,23,Venstre
3047,ringvej,18,5,3,1,18,5,3,23,Venstre
3048,havnetunnel,40,12,7,2,20,6,4,52,Venstre
3049,https://t.co/eJJnwSbzFy,18,5,3,1,18,5,3,23,Venstre
3050,Bæredygtige,22,7,4,1,22,7,4,29,Venstre
3051,københavner,22,7,4,1,22,7,4,29,Venstre
3052,https://t.co/LDSGJ1JikE,22,7,4,1,22,7,4,29,Venstre
3053,Trafikken,4,1,0,1,4,1,0,5,Venstre
3054,https://t.co/tPeTxA2XTS,4,1,0,1,4,1,0,5,Venstre
3055,trængselsproblem,15,6,0,1,15,6,0,21,Venstre
3056,https://t.co/7e9vYPfYZa,15,6,0,1,15,6,0,21,Venstre
3057,Bydelen,19,7,0,1,19,7,0,26,Venstre
3058,forlængelse,19,7,0,1,19,7,0,26,Venstre
3059,Refshaleøen,19,7,0,1,19,7,0,26,Venstre
3060,trængsel,19,7,0,1,19,7,0,26,Venstre
3061,https://t.co/RQYnbo3ICL,19,7,0,1,19,7,0,26,Venstre
3062,Spejlsalen,9,4,0,1,9,4,0,13,Venstre
3063,Spændende,9,4,0,1,9,4,0,13,Venstre
3064,https://t.co/6fm3I05FmZ,9,4,0,1,9,4,0,13,Venstre
3065,https://t.co/u58mZPUJEH,32,9,4,1,32,9,4,41,Venstre
3066,resultat,89,29,27,2,44,14,14,118,Venstre
3067,guld,64,25,7,2,32,12,4,89,Venstre
3068,opgørelse,27,9,0,1,27,9,0,36,Venstre
3069,flotte,37,16,7,1,37,16,7,53,Venstre
3070,regeringsparti,70,26,24,1,70,26,24,96,Venstre
3071,ftåbning,205,49,45,12,17,4,4,254,Venstre
3072,https://t.co/meaN6ux5x9,15,3,6,1,15,3,6,18,Venstre
3073,https://t.co/6kAVV9QrJv,8,3,0,1,8,3,0,11,Venstre
3074,Diesel-,85,16,28,1,85,16,28,101,Venstre
3075,benzinbil,85,16,28,1,85,16,28,101,Venstre
3076,https://t.co/Nw13sSg3kK,85,16,28,1,85,16,28,101,Venstre
3077,https://t.co/67tmVrxB2,12,1,1,1,12,1,1,13,Venstre
3078,kraft,52,12,21,2,26,6,10,64,Venstre
3079,bande,12,4,1,1,12,4,1,16,Venstre
3080,https://t.co/fyZPb4OYpi,12,4,1,1,12,4,1,16,Venstre
3081,kant,7,1,2,1,7,1,2,8,Venstre
3082,https://t.co/w3eXZgLu1b,7,1,2,1,7,1,2,8,Venstre
3083,https://t.co/1T4jR7pmgU,8,3,0,1,8,3,0,11,Venstre
3084,dkpsyk,6,4,0,1,6,4,0,10,Venstre
3085,https://t.co/oqTuoH96mi,6,4,0,1,6,4,0,10,Venstre
3086,gennemsnit,19,9,3,1,19,9,3,28,Venstre
3087,sundhedsområde,19,9,3,1,19,9,3,28,Venstre
3088,https://t.co/Y6pTHhbUqS,19,9,3,1,19,9,3,28,Venstre
3089,hjemmehjælp,10,1,3,1,10,1,3,11,Venstre
3090,kompol,10,1,3,1,10,1,3,11,Venstre
3091,https://t.co/SXyiKKGMzJ,10,1,3,1,10,1,3,11,Venstre
3092,gavne,50,6,15,2,25,3,8,56,Venstre
3093,https://t.co/9DTcrnSBTQ,10,2,1,1,10,2,1,12,Venstre
3094,lønmodtagerjob,16,2,0,2,8,1,0,18,Venstre
3095,https://t.co/TgTXgMvgk7,13,2,0,1,13,2,0,15,Venstre
3096,bachelor,46,11,2,2,23,6,1,57,Venstre
3097,S-hykleri,37,10,15,1,37,10,15,47,Venstre
3098,Thorning,37,10,15,1,37,10,15,47,Venstre
3099,årsværk,37,10,15,1,37,10,15,47,Venstre
3100,skattevæsen,37,10,15,1,37,10,15,47,Venstre
3101,efterlade,37,10,15,1,37,10,15,47,Venstre
3102,kæmpemæssig,37,10,15,1,37,10,15,47,Venstre
3103,milliardløft,46,11,16,2,23,6,8,57,Venstre
3104,https://t.co/5PKJtzdmOo,23,7,4,1,23,7,4,30,Venstre
3105,pessimisme,31,12,5,1,31,12,5,43,Venstre
3106,DI-topmødet,31,12,5,1,31,12,5,43,Venstre
3107,https://t.co/sAff5gGWSI,31,12,5,1,31,12,5,43,Venstre
3108,lidelse,21,5,2,2,10,2,1,26,Venstre
3109,dksocial,2,0,0,1,2,0,0,2,Venstre
3110,https://t.co/pI1oZSGE6E,2,0,0,1,2,0,0,2,Venstre
3111,adgang,24,9,5,2,12,4,2,33,Venstre
3112,https://t.co/YcYMai13mH,12,5,2,1,12,5,2,17,Venstre
3113,Hvidvaskskandalen,21,6,6,1,21,6,6,27,Venstre
3114,Bank,21,6,6,1,21,6,6,27,Venstre
3115,ottedoble,21,6,6,1,21,6,6,27,Venstre
3116,bøde,21,6,6,1,21,6,6,27,Venstre
3117,hektisk,21,6,6,1,21,6,6,27,Venstre
3118,stribe,21,6,6,1,21,6,6,27,Venstre
3119,https://t.co/bLUMdvpEu8,21,6,6,1,21,6,6,27,Venstre
3120,ITU,10,3,0,1,10,3,0,13,Venstre
3121,Begejstringen,10,3,0,1,10,3,0,13,Venstre
3122,https://t.co/ibeqCwAc9l,10,3,0,1,10,3,0,13,Venstre
3123,universitetsstuderende,14,4,0,1,14,4,0,18,Venstre
3124,erhvervserfaring,14,4,0,1,14,4,0,18,Venstre
3125,kandidatuddannelse,14,4,0,1,14,4,0,18,Venstre
3126,bonusordning,14,4,0,1,14,4,0,18,Venstre
3127,studiestart,14,4,0,1,14,4,0,18,Venstre
3128,https://t.co/EnMkZYXGMI,14,4,0,1,14,4,0,18,Venstre
3129,https://t.co/AUh9rvLnm5,14,4,0,1,14,4,0,18,Venstre
3130,Uddannelses-,49,13,1,1,49,13,1,62,Venstre
3131,Universitetsuddannelserne,49,13,1,1,49,13,1,62,Venstre
3132,CBS,49,13,1,1,49,13,1,62,Venstre
3133,kilde,28,2,8,6,5,0,1,30,Venstre
3134,Udlændinge-,11,2,3,1,11,2,3,13,Venstre
3135,Integrationsministeriet,11,2,3,1,11,2,3,13,Venstre
3136,https://t.co/5dbVcBiL6x,11,2,3,1,11,2,3,13,Venstre
3137,Ældreministeriet,2,0,0,1,2,0,0,2,Venstre
3138,https://t.co/5WWIck00rQ,2,0,0,1,2,0,0,2,Venstre
3139,værn,14,6,4,1,14,6,4,20,Venstre
3140,https://t.co/UOmTCiu5yg,14,6,4,1,14,6,4,20,Venstre
3141,Finansministeriet,2,0,2,1,2,0,2,2,Venstre
3142,https://t.co/SoVSYz6DQn,4,0,4,2,2,0,2,4,Venstre
3143,klimamarch,12,4,5,1,12,4,5,16,Venstre
3144,forbindelse,12,4,5,1,12,4,5,16,Venstre
3145,Økonomi-,1,0,2,1,1,0,2,1,Venstre
3146,Indenrigsministeriet,1,0,2,1,1,0,2,1,Venstre
3147,https://t.co/aO64EIZeMF,8,4,10,1,8,4,10,12,Venstre
3148,Cancerregistret,6,0,1,1,6,0,1,6,Venstre
3149,5-års,6,0,1,1,6,0,1,6,Venstre
3150,overlevelse,6,0,1,1,6,0,1,6,Venstre
3151,https://t.co/m4oE7SYcag,6,0,1,1,6,0,1,6,Venstre
3152,ældreministeriet,12,0,1,2,6,0,0,12,Venstre
3153,årtusindeskifte,22,5,2,1,22,5,2,27,Venstre
3154,halvdel,22,5,2,1,22,5,2,27,Venstre
3155,kræftpatient,109,25,19,2,54,12,10,134,Venstre
3156,https://t.co/3R0bHN21mN,22,5,2,1,22,5,2,27,Venstre
3157,Kernevelfærden,34,7,12,1,34,7,12,41,Venstre
3158,https://t.co/Jv6IkVOah9,34,7,12,1,34,7,12,41,Venstre
3159,Sundhedsdatastyrelsen,6,0,0,1,6,0,0,6,Venstre
3160,Velfærd,25,10,8,1,25,10,8,35,Venstre
3161,operation,25,10,8,1,25,10,8,35,Venstre
3162,https://t.co/8XiopGM8GP,25,10,8,1,25,10,8,35,Venstre
3163,periode,21,8,25,1,21,8,25,29,Venstre
3164,https://t.co/F7TS2QPyX3,21,8,25,1,21,8,25,29,Venstre
3165,sommerferie,12,2,5,1,12,2,5,14,Venstre
3166,FTs,12,2,5,1,12,2,5,14,Venstre
3167,tiltag,33,5,7,2,16,2,4,38,Venstre
3168,drivhusgas,12,2,5,1,12,2,5,14,Venstre
3169,https://t.co/m6lqQbhNIc,12,2,5,1,12,2,5,14,Venstre
3170,Bonjour,24,5,6,1,24,5,6,29,Venstre
3171,franske,24,5,6,1,24,5,6,29,Venstre
3172,præsidentpar,24,5,6,1,24,5,6,29,Venstre
3173,officiel,24,5,6,1,24,5,6,29,Venstre
3174,Præsident,24,5,6,1,24,5,6,29,Venstre
3175,Macron,24,5,6,1,24,5,6,29,Venstre
3176,velfærdsmodel,24,5,6,1,24,5,6,29,Venstre
3177,https://t.co/DyMyLvfm96,24,5,6,1,24,5,6,29,Venstre
3178,Aarhus,41,13,17,2,20,6,8,54,Venstre
3179,fempunktsplan,32,9,15,1,32,9,15,41,Venstre
3180,kurs,127,33,103,5,25,7,21,160,Venstre
3181,fokuspunkt,32,9,15,1,32,9,15,41,Venstre
3182,efterår,32,9,15,1,32,9,15,41,Venstre
3183,https://t.co/vGZg1ZyRmo,32,9,15,1,32,9,15,41,Venstre
3184,pressechef,37,16,4,2,18,8,2,53,Venstre
3185,https://t.co/UIcSOcxsKH,18,1,1,1,18,1,1,19,Venstre
3186,Gode,87,23,10,3,29,8,3,110,Venstre
3187,måltidsvaner,15,4,4,1,15,4,4,19,Venstre
3188,barndom,15,4,4,1,15,4,4,19,Venstre
3189,nem,50,15,15,2,25,8,8,65,Venstre
3190,https://t.co/8MDcAI9iLU,15,4,4,1,15,4,4,19,Venstre
3191,news,57,10,9,1,57,10,9,67,Venstre
3192,News,57,10,9,1,57,10,9,67,Venstre
3193,Venezuela,57,10,9,1,57,10,9,67,Venstre
3194,nyhedskanaler,57,10,9,1,57,10,9,67,Venstre
3195,studievært,57,10,9,1,57,10,9,67,Venstre
3196,studium,57,10,9,1,57,10,9,67,Venstre
3197,tiltale,57,10,9,1,57,10,9,67,Venstre
3198,https://t.co/oZ27QnNPJI,12,3,6,1,12,3,6,15,Venstre
3199,realistisk,190,47,129,6,32,8,22,237,Venstre
3200,https://t.co/W6nvOzCwCt,27,10,16,1,27,10,16,37,Venstre
3201,Kræftplan,21,5,12,1,21,5,12,26,Venstre
3202,https://t.co/z2fupOKomq,21,5,12,1,21,5,12,26,Venstre
3203,https://t.co/VZIsCq6K3,27,6,8,1,27,6,8,33,Venstre
3204,fbm,9,4,2,1,9,4,2,13,Venstre
3205,august,150,30,29,4,38,8,7,180,Venstre
3206,Helnan,9,4,2,1,9,4,2,13,Venstre
3207,Marselis,9,4,2,1,9,4,2,13,Venstre
3208,Hotel,9,4,2,1,9,4,2,13,Venstre
3209,Tilmelding,9,4,2,1,9,4,2,13,Venstre
3210,https://t.co/TaIbMacPd4,9,4,2,1,9,4,2,13,Venstre
3211,pejlemærke,121,24,37,5,24,5,7,145,Venstre
3212,pressekonsulent,31,17,14,1,31,17,14,48,Venstre
3213,https://t.co/Q2aTNUMU37,31,17,14,1,31,17,14,48,Venstre
3214,stensikker,83,20,72,2,42,10,36,103,Venstre
3215,Elbæk,46,12,45,2,23,6,22,58,Venstre
3216,statsministerkandidat,42,6,48,2,21,3,24,48,Venstre
3217,automat,24,9,55,1,24,9,55,33,Venstre
3218,https://t.co/aOLSxWTInG,24,9,55,1,24,9,55,33,Venstre
3219,Alternativet,50,17,41,2,25,8,20,67,Venstre
3220,udviklingsland,25,8,20,1,25,8,20,33,Venstre
3221,https://t.co/hLrV5JxtYd,25,8,20,1,25,8,20,33,Venstre
3222,https://t.co/sfyp5F4td4,9,4,12,1,9,4,12,13,Venstre
3223,Skipper,28,7,29,1,28,7,29,35,Venstre
3224,udlændingeområde,51,13,46,2,26,6,23,64,Venstre
3225,https://t.co/vgaZlMfjht,28,7,29,1,28,7,29,35,Venstre
3226,https://t.co/x1hNzfQllM,35,6,24,1,35,6,24,41,Venstre
3227,familiesammenføring,53,13,55,2,26,6,28,66,Venstre
3228,lempe,17,6,34,1,17,6,34,23,Venstre
3229,https://t.co/XRW5JJlkl7,17,6,34,1,17,6,34,23,Venstre
3230,Radikale,25,8,29,1,25,8,29,33,Venstre
3231,https://t.co/abkdWvn43y,25,8,29,1,25,8,29,33,Venstre
3232,svenske,50,17,57,2,25,8,28,67,Venstre
3233,tilstand,50,17,57,2,25,8,28,67,Venstre
3234,https://t.co/hW6YLKXtkO,27,9,38,1,27,9,38,36,Venstre
3235,utal,30,10,33,1,30,10,33,40,Venstre
3236,https://t.co/s7SVr2VQQf,23,6,17,1,23,6,17,29,Venstre
3237,https://t.co/3GFuonK9y2,25,9,21,1,25,9,21,34,Venstre
3238,velfærdsydelse,17,4,28,1,17,4,28,21,Venstre
3239,skala,17,4,28,1,17,4,28,21,Venstre
3240,https://t.co/Ujp8Tarb6V,17,4,28,1,17,4,28,21,Venstre
3241,parlamentarisk,23,8,19,1,23,8,19,31,Venstre
3242,https://t.co/6KTDqdQlM9,23,8,19,1,23,8,19,31,Venstre
3243,ghettoområderne,52,10,28,3,17,3,9,62,Venstre
3244,Østergaard,33,10,62,1,33,10,62,43,Venstre
3245,https://t.co/9noAcp2Fxt,58,16,37,1,58,16,37,74,Venstre
3246,position,23,5,5,1,23,5,5,28,Venstre
3247,økologinationer,23,5,5,1,23,5,5,28,Venstre
3248,økologisk,73,17,16,4,18,4,4,90,Venstre
3249,vækstplan,23,5,5,1,23,5,5,28,Venstre
3250,økolog,23,5,5,1,23,5,5,28,Venstre
3251,omlægning,44,12,11,2,22,6,6,56,Venstre
3252,økologi,44,12,11,2,22,6,6,56,Venstre
3253,køkken,38,5,5,2,19,2,2,43,Venstre
3254,plejecenter,17,3,5,1,17,3,5,20,Venstre
3255,måltid,17,3,5,1,17,3,5,20,Venstre
3256,https://t.co/I1SSrR2MAj,17,3,5,1,17,3,5,20,Venstre
3257,konventionel,21,7,6,1,21,7,6,28,Venstre
3258,landbrugsjord,21,7,6,1,21,7,6,28,Venstre
3259,fodboldbane,27,7,6,2,14,4,3,34,Venstre
3260,betjent,21,3,2,1,21,3,2,24,Venstre
3261,korps,21,3,2,1,21,3,2,24,Venstre
3262,Fyn,21,3,2,1,21,3,2,24,Venstre
3263,sommerhumør,57,8,74,1,57,8,74,65,Venstre
3264,flybillet,57,8,74,1,57,8,74,65,Venstre
3265,ide,57,8,74,1,57,8,74,65,Venstre
3266,https://t.co/NZ4fKbkip2,57,8,74,1,57,8,74,65,Venstre
3267,mediekonsulent,11,7,1,1,11,7,1,18,Venstre
3268,https://t.co/M53lbWvU1C,11,7,1,1,11,7,1,18,Venstre
3269,somedk,11,7,1,1,11,7,1,18,Venstre
3270,smdk,11,7,1,1,11,7,1,18,Venstre
3271,Sommerdanmark,19,7,7,1,19,7,7,26,Venstre
3272,sikker,19,7,7,1,19,7,7,26,Venstre
3273,familiebil,19,7,7,1,19,7,7,26,Venstre
3274,færgetakst,19,7,7,1,19,7,7,26,Venstre
3275,Storebælt,19,7,7,1,19,7,7,26,Venstre
3276,https://t.co/FzolvCAVUz,19,7,7,1,19,7,7,26,Venstre
3277,Beskæftigelsen,76,15,33,2,38,8,16,91,Venstre
3278,energi,78,8,16,4,20,2,4,86,Venstre
3279,elregning,33,7,6,1,33,7,6,40,Venstre
3280,elafgifterne,60,10,11,2,30,5,6,70,Venstre
3281,https://t.co/IuwKoqKlKu,33,7,6,1,33,7,6,40,Venstre
3282,Samtlige,27,3,5,1,27,3,5,30,Venstre
3283,historisk,27,3,5,1,27,3,5,30,Venstre
3284,energiområde,27,3,5,1,27,3,5,30,Venstre
3285,https://t.co/rxi5UowTYs,27,3,5,1,27,3,5,30,Venstre
3286,beskytte,19,4,6,1,19,4,6,23,Venstre
3287,areal,25,4,6,2,12,2,3,29,Venstre
3288,størrelse,19,4,6,1,19,4,6,23,Venstre
3289,gevinst,51,13,33,2,26,6,16,64,Venstre
3290,udpegning,19,4,6,1,19,4,6,23,Venstre
3291,beskyttelse,19,4,6,1,19,4,6,23,Venstre
3292,https://t.co/KzDf9SdhJC,19,4,6,1,19,4,6,23,Venstre
3293,Strømmen,27,2,7,1,27,2,7,29,Venstre
3294,flugt,27,2,7,1,27,2,7,29,Venstre
3295,fond,27,2,7,1,27,2,7,29,Venstre
3296,https://t.co/yndqH3fKfM,27,2,7,1,27,2,7,29,Venstre
3297,Tallene,3,1,8,2,2,0,4,4,Venstre
3298,DaMetteVarMinister,24,16,43,1,24,16,43,40,Venstre
3299,DST,1,0,1,1,1,0,1,1,Venstre
3300,https://t.co/xtM59HhWab,1,0,1,1,1,0,1,1,Venstre
3301,https://t.co/wiRwPwYwcQ,14,3,5,1,14,3,5,17,Venstre
3302,ministerholdet,62,7,2,2,31,4,1,69,Venstre
3303,omgang,30,9,20,2,15,4,10,39,Venstre
3304,FL18,18,4,9,1,18,4,9,22,Venstre
3305,bemanding,18,4,9,1,18,4,9,22,Venstre
3306,https://t.co/5setWlsBBs,18,4,9,1,18,4,9,22,Venstre
3307,regeringsskift,15,5,11,2,8,2,6,20,Venstre
3308,Borgere,12,5,11,1,12,5,11,17,Venstre
3309,https://t.co/z2ZfP74Zvc,12,5,11,1,12,5,11,17,Venstre
3310,infrastrukturprojekter,28,3,10,1,28,3,10,31,Venstre
3311,https://t.co/De35hk4fNO,28,3,10,1,28,3,10,31,Venstre
3312,folkemøde,94,2,1,2,47,1,0,96,Venstre
3313,https://t.co/Yv0v9dGBEC,28,0,0,1,28,0,0,28,Venstre
3314,duo,66,2,1,1,66,2,1,68,Venstre
3315,Haarder,78,3,1,2,39,2,0,81,Venstre
3316,fællessang,66,2,1,1,66,2,1,68,Venstre
3317,https://t.co/G7dEmciGjS,7,0,3,1,7,0,3,7,Venstre
3318,sundhedspolitik,9,0,4,1,9,0,4,9,Venstre
3319,dksund,28,5,6,2,14,2,3,33,Venstre
3320,https://t.co/TOVgt2twSv,9,0,4,1,9,0,4,9,Venstre
3321,H.K.H.,21,2,0,1,21,2,0,23,Venstre
3322,Prinsesse,21,2,0,1,21,2,0,23,Venstre
3323,Marie,21,2,0,1,21,2,0,23,Venstre
3324,https://t.co/rYZWCjcRkX,21,2,0,1,21,2,0,23,Venstre
3325,åbningstale,12,1,0,1,12,1,0,13,Venstre
3326,https://t.co/8jesbC7q5U,20,1,7,1,20,1,7,21,Venstre
3327,frisind,69,7,21,2,34,4,10,76,Venstre
3328,grundlovsdag2018,51,3,10,1,51,3,10,54,Venstre
3329,https://t.co/U11eAWZ1mw,40,8,20,1,40,8,20,48,Venstre
3330,optik,19,0,9,1,19,0,9,19,Venstre
3331,https://t.co/xtNdV2lkEU,19,0,9,1,19,0,9,19,Venstre
3332,ministerium,13,1,3,1,13,1,3,14,Venstre
3333,https://t.co/Fbj8nlmpBA,13,1,3,1,13,1,3,14,Venstre
3334,Gratis,12,0,5,1,12,0,5,12,Venstre
3335,sikkerhedsnet,12,0,5,1,12,0,5,12,Venstre
3336,Værdig,12,0,5,1,12,0,5,12,Venstre
3337,https://t.co/wtEh39CWrM,12,0,5,1,12,0,5,12,Venstre
3338,https://t.co/DXpCcRdrjD,10,1,0,1,10,1,0,11,Venstre
3339,https://t.co/djMLNODQZH,3,0,0,1,3,0,0,3,Venstre
3340,https://t.co/GnYJfkXHtC,5,0,0,1,5,0,0,5,Venstre
3341,asyldestinationer,6,0,2,1,6,0,2,6,Venstre
3342,https://t.co/KalSrdVJ1Z,6,0,2,1,6,0,2,6,Venstre
3343,Beskæftigelsesfrekvensen,14,2,1,1,14,2,1,16,Venstre
3344,Karakterbonussen,22,2,4,1,22,2,4,24,Venstre
3345,unødig,22,2,4,1,22,2,4,24,Venstre
3346,https://t.co/QVHcnhTHX6,22,2,4,1,22,2,4,24,Venstre
3347,Forældre,16,2,2,1,16,2,2,18,Venstre
3348,skæve,32,4,4,2,16,2,2,36,Venstre
3349,tidspunkt,16,2,2,1,16,2,2,18,Venstre
3350,arbejdstid,16,2,2,1,16,2,2,18,Venstre
3351,https://t.co/DKK0z6wCEV,16,2,2,1,16,2,2,18,Venstre
3352,parre,43,9,23,2,22,4,12,52,Venstre
3353,bekendt,43,9,23,2,22,4,12,52,Venstre
3354,https://t.co/AWXpTnjNoz,18,3,7,1,18,3,7,21,Venstre
3355,https://t.co/a9lsgnC1js,33,10,6,1,33,10,6,43,Venstre
3356,finanskrise,27,0,5,1,27,0,5,27,Venstre
3357,husholdningskasse,76,10,23,3,25,3,8,86,Venstre
3358,Danmarkskortet,14,1,3,1,14,1,3,15,Venstre
3359,https://t.co/NODL6Oj796,14,1,3,1,14,1,3,15,Venstre
3360,plastaffald,23,10,5,1,23,10,5,33,Venstre
3361,genanvendelse,23,10,5,1,23,10,5,33,Venstre
3362,plasthandlingsplan,23,10,5,1,23,10,5,33,Venstre
3363,https://t.co/Lfi2yJoCDD,23,10,5,1,23,10,5,33,Venstre
3364,skærpe,49,8,37,1,49,8,37,57,Venstre
3365,betingelse,49,8,37,1,49,8,37,57,Venstre
3366,https://t.co/SV1Cle2ICw,49,8,37,1,49,8,37,57,Venstre
3367,nette,20,6,5,1,20,6,5,26,Venstre
3368,cyberkriminalitet,20,6,5,1,20,6,5,26,Venstre
3369,strategi,20,6,5,1,20,6,5,26,Venstre
3370,informationssikkerhed,20,6,5,1,20,6,5,26,Venstre
3371,kære,117,9,12,1,117,9,12,126,Venstre
3372,https://t.co/XPB2XQsShf,117,9,12,1,117,9,12,126,Venstre
3373,landsdel,115,33,38,2,58,16,19,148,Venstre
3374,holdning,4,1,12,1,4,1,12,5,Venstre
3375,nødtvungen,4,1,12,1,4,1,12,5,Venstre
3376,https://t.co/OuhSwFjlOz,4,1,12,1,4,1,12,5,Venstre
3377,https://t.co/zlujH8Kp3o,32,8,20,1,32,8,20,40,Venstre
3378,Europadagen,28,10,3,1,28,10,3,38,Venstre
3379,https://t.co/q4UTcR5EaR,28,10,3,1,28,10,3,38,Venstre
3380,understøtte,26,2,2,1,26,2,2,28,Venstre
3381,lønningspose,26,2,2,1,26,2,2,28,Venstre
3382,eupol,26,2,2,1,26,2,2,28,Venstre
3383,https://t.co/PGHx5sxwb8,26,2,2,1,26,2,2,28,Venstre
3384,havmøllepark,23,6,5,1,23,6,5,29,Venstre
3385,https://t.co/2vB3VSGf8U,23,6,5,1,23,6,5,29,Venstre
3386,The,20,4,3,1,20,4,3,24,Venstre
3387,Global,20,4,3,1,20,4,3,24,Venstre
3388,Cleantech,20,4,3,1,20,4,3,24,Venstre
3389,Innovation,20,4,3,1,20,4,3,24,Venstre
3390,potentiale,20,4,3,1,20,4,3,24,Venstre
3391,skabelse,20,4,3,1,20,4,3,24,Venstre
3392,førerposition,138,29,34,3,46,10,11,167,Venstre
3393,takt,41,5,6,1,41,5,6,46,Venstre
3394,https://t.co/Tv0HzUZMDV,41,5,6,1,41,5,6,46,Venstre
3395,udnævnelse,56,7,2,1,56,7,2,63,Venstre
3396,Esben,56,7,2,1,56,7,2,63,Venstre
3397,Lunde,56,7,2,1,56,7,2,63,Venstre
3398,https://t.co/QQGcXGXsPU,56,7,2,1,56,7,2,63,Venstre
3399,energisystem,9,1,3,1,9,1,3,10,Venstre
3400,World,9,1,3,1,9,1,3,10,Venstre
3401,Energy,9,1,3,1,9,1,3,10,Venstre
3402,Council,9,1,3,1,9,1,3,10,Venstre
3403,forsyningssikkerhed,9,1,3,1,9,1,3,10,Venstre
3404,mængde,9,1,3,1,9,1,3,10,Venstre
3405,vedvare,9,1,3,1,9,1,3,10,Venstre
3406,fornuftig,9,1,3,1,9,1,3,10,Venstre
3407,energipris,9,1,3,1,9,1,3,10,Venstre
3408,https://t.co/1EqBqPuDvx,9,1,3,1,9,1,3,10,Venstre
3409,rekordmange,57,15,3,1,57,15,3,72,Venstre
3410,https://t.co/JtgUJnHPYf,57,15,3,1,57,15,3,72,Venstre
3411,europamesterskab,29,7,5,1,29,7,5,36,Venstre
3412,energiudstyr,29,7,5,1,29,7,5,36,Venstre
3413,vareeksport,29,7,5,1,29,7,5,36,Venstre
3414,Sidste,29,7,5,1,29,7,5,36,Venstre
3415,energiteknologi,29,7,5,1,29,7,5,36,Venstre
3416,service,29,7,5,1,29,7,5,36,Venstre
3417,energiudspil,21,8,8,1,21,8,8,29,Venstre
3418,verdensrekord,116,40,34,2,58,20,17,156,Venstre
3419,klimaområde,56,19,22,1,56,19,22,75,Venstre
3420,Takket,56,19,22,1,56,19,22,75,Venstre
3421,energisektor,56,19,22,1,56,19,22,75,Venstre
3422,https://t.co/VUar2zyLhL,56,19,22,1,56,19,22,75,Venstre
3423,klima-nationer,60,21,12,1,60,21,12,81,Venstre
3424,vindkraft,60,21,12,1,60,21,12,81,Venstre
3425,https://t.co/ECJuXRSP16,60,21,12,1,60,21,12,81,Venstre
3426,https://t.co/z0nJcGrMcU,22,7,3,1,22,7,3,29,Venstre
3427,energiarbejdspladser,7,5,1,1,7,5,1,12,Venstre
3428,https://t.co/Kyn60fPF9P,7,5,1,1,7,5,1,12,Venstre
3429,Kurven,19,5,2,1,19,5,2,24,Venstre
3430,knæk,19,5,2,1,19,5,2,24,Venstre
3431,diagnose,19,5,2,1,19,5,2,24,Venstre
3432,frygtelig,19,5,2,1,19,5,2,24,Venstre
3433,https://t.co/G5asTuCdh7,19,5,2,1,19,5,2,24,Venstre
3434,https://t.co/OwWgOS6V7d,13,2,3,1,13,2,3,15,Venstre
3435,håb,19,3,9,1,19,3,9,22,Venstre
3436,overenskomstforhandling,19,3,9,1,19,3,9,22,Venstre
3437,konflikt,19,3,9,1,19,3,9,22,Venstre
3438,OK18,19,3,9,1,19,3,9,22,Venstre
3439,Hey,44,2,3,1,44,2,3,46,Venstre
3440,https://t.co/EWXeLdD1HL,44,2,3,1,44,2,3,46,Venstre
3441,Medierne,12,4,3,1,12,4,3,16,Venstre
3442,mangfoldig,12,4,3,1,12,4,3,16,Venstre
3443,medieudbud,12,4,3,1,12,4,3,16,Venstre
3444,kvalitetsindhold,12,4,3,1,12,4,3,16,Venstre
3445,medieudspillet,12,4,3,1,12,4,3,16,Venstre
3446,https://t.co/ozjySz65bm,12,4,3,1,12,4,3,16,Venstre
3447,skulderklap,1,0,0,1,1,0,0,1,Venstre
3448,kræftpakkerne,87,20,17,1,87,20,17,107,Venstre
3449,procent,87,20,17,1,87,20,17,107,Venstre
3450,https://t.co/2CqUALymru,87,20,17,1,87,20,17,107,Venstre
3451,skatteaftalen,30,6,10,1,30,6,10,36,Venstre
3452,februar,30,6,10,1,30,6,10,36,Venstre
3453,HvadVilS,30,6,10,1,30,6,10,36,Venstre
3454,https://t.co/xU8ouejhoW,30,6,10,1,30,6,10,36,Venstre
3455,møg,18,1,13,1,18,1,13,19,Venstre
